"lake","midas","station","date","time","agency","project","depth","type","chla","r","l","flag","year","month"
"annabessacook","9961","1",1998-08-21,"0:00:00","cw","3",6,"c",9.73,"1","d",NA,1998,8
"annabessacook","9961","1",1998-09-11,"0:00:00","cw","3",8,"c",20.36,"1","d",NA,1998,9
"annabessacook","9961","1",1998-10-26,"0:00:00","cw","3",10,"c",15.17,"1","d",NA,1998,10
"annabessacook","9961","1",1999-05-25,"0:00:00","cw","3",8,"c",5.31,"1","d",NA,1999,5
"annabessacook","9961","1",1999-06-15,"0:00:00","cw","3",6,"c",6.12,"1","d",NA,1999,6
"annabessacook","9961","1",1999-07-13,"0:00:00","cw","3",7,"c",5.96,"1","d",NA,1999,7
"annabessacook","9961","1",1999-08-16,"0:00:00","cw","3",7,"c",36.4,"1","d",NA,1999,8
"annabessacook","9961","1",1999-09-20,"0:00:00","cw","3",10,"c",14.3,"1","d",NA,1999,9
"annabessacook","9961","1",2000-05-31,"0:00:00","cw","3",10,"c",5.2,"1","d",NA,2000,5
"annabessacook","9961","1",2000-06-27,"0:00:00","cw","3",10,"c",6,"1","d",NA,2000,6
"annabessacook","9961","1",2000-07-19,"0:00:00","cw","3",7,"c",5.9,"1","d",NA,2000,7
"annabessacook","9961","1",2000-08-22,"0:00:00","cw","3",7,"c",5.8,"1","d",NA,2000,8
"annabessacook","9961","1",2000-09-25,"0:00:00","cw","3",10,"c",14.3,"1","d",NA,2000,9
"annabessacook","9961","1",2000-10-24,"0:00:00","cw","3",10,"c",14.8,"1","d",NA,2000,10
"annabessacook","9961","1",2001-05-02,"0:00:00","cw","3",10,"c",4.9,"1","d",NA,2001,5
"annabessacook","9961","1",2001-05-16,"0:00:00","cw","3",8,"c",8.5,"1","d",NA,2001,5
"annabessacook","9961","1",2001-06-13,"0:00:00","cw","3",4,"c",3.5,"1","d",NA,2001,6
"annabessacook","9961","1",2001-06-25,"0:00:00","cw","3",6,"c",4.9,"1","d",NA,2001,6
"annabessacook","9961","1",2001-07-13,"0:00:00","cw","3",7,"c",10.9,"1","d",NA,2001,7
"annabessacook","9961","1",2001-07-25,"0:00:00","cw","3",7,"c",3.1,"1","d",NA,2001,7
"annabessacook","9961","1",2001-08-07,"0:00:00","cw","3",6,"c",3.2,"1","d",NA,2001,8
"annabessacook","9961","1",2001-08-21,"0:00:00","cw","3",6,"c",7.3,"1","d",NA,2001,8
"annabessacook","9961","1",2001-09-05,"0:00:00","cw","3",8,"c",16.6,"1","d",NA,2001,9
"annabessacook","9961","1",2001-09-19,"0:00:00","cw","3",8,"c",26.3,"1","d",NA,2001,9
"annabessacook","9961","1",2001-10-01,"0:00:00","cw","3",9,"c",20.1,"1","d",NA,2001,10
"annabessacook","9961","1",2001-10-16,"0:00:00","cw","3",10,"c",13.7,"1","d",NA,2001,10
"annabessacook","9961","1",2002-05-24,"0:00:00","cw","3",10,"c",4,"1","d",NA,2002,5
"annabessacook","9961","1",2002-06-24,"0:00:00","cw","3",5,"c",6,"1","d",NA,2002,6
"annabessacook","9961","1",2002-07-23,"0:00:00","cw","3",6,"c",5.5,"1","d",NA,2002,7
"annabessacook","9961","1",2002-08-27,"0:00:00","cw","3",7,"c",6.2,"1","d",NA,2002,8
"annabessacook","9961","1",2002-09-18,"0:00:00","cw","3",10,"c",9.1,"1","d",NA,2002,9
"annabessacook","9961","1",2002-10-25,"0:00:00","cw","3",10,"c",14.7,"1","d",NA,2002,10
"annabessacook","9961","1",2003-06-24,"0:00:00","cw","3",9,"c",3.8,"1","d",NA,2003,6
"annabessacook","9961","1",2003-07-22,"0:00:00","cw","3",7,"c",4.7,"1","d",NA,2003,7
"annabessacook","9961","1",2003-08-22,"0:00:00","cw","3",6,"c",5.8,"1","d",NA,2003,8
"annabessacook","9961","1",2003-09-15,"0:00:00","cw","3",8,"c",14.9,"1","d",NA,2003,9
"annabessacook","9961","1",2003-11-07,"0:00:00","cw","3",10,"c",5,"1","d",NA,2003,11
"annabessacook","9961","1",2004-05-25,"0:00:00","cw","3",8,"c",7.2,"1","d",NA,2004,5
"annabessacook","9961","1",2004-06-23,"0:00:00","cw","3",6,"c",3.8,"1","d",NA,2004,6
"annabessacook","9961","1",2004-07-23,"0:00:00","cw","3",7,"c",4.9,"1","d",NA,2004,7
"annabessacook","9961","1",2004-08-17,"0:00:00","cw","3",7,"c",5,"1","d",NA,2004,8
"annabessacook","9961","1",2004-09-23,"0:00:00","cw","3",9,"c",30.4,"1","d",NA,2004,9
"annabessacook","9961","1",2004-10-26,"0:00:00","cw","3",10,"c",10.2,"1","d",NA,2004,10
"annabessacook","9961","1",2005-05-19,"0:00:00","cw","3",10,"c",5,"1","d",NA,2005,5
"annabessacook","9961","1",2005-06-27,"0:00:00","cw","3",5,"c",6.5,"1","d",NA,2005,6
"annabessacook","9961","1",2005-07-20,"0:00:00","cw","3",4,"c",3.9,"1","d",NA,2005,7
"annabessacook","9961","1",2005-08-17,"0:00:00","cw","3",6,"c",7.8,"1","d",NA,2005,8
"annabessacook","9961","1",2005-09-22,"0:00:00","cw","3",7,"c",6.5,"1","d",NA,2005,9
"annabessacook","9961","1",2005-10-21,"0:00:00","cw","3",10,"c",4.8,"1","d",NA,2005,10
"annabessacook","9961","1",2006-05-05,"0:00:00","cw","3",10,"c",2,"1","d",NA,2006,5
"annabessacook","9961","1",2006-06-08,"0:00:00","cw","3",8,"c",4.7,"1","d",NA,2006,6
"annabessacook","9961","1",2006-07-07,"0:00:00","cw","3",7,"c",9.5,"1","d",NA,2006,7
"annabessacook","9961","1",2006-08-04,"0:00:00","cw","3",5,"c",7.5,"1","d",NA,2006,8
"annabessacook","9961","1",2006-09-11,"0:00:00","cw","3",8,"c",13,"1","d",NA,2006,9
"annabessacook","9961","1",2006-10-16,"0:00:00","cw","3",10,"c",10,"1","d",NA,2006,10
"annabessacook","9961","1",2007-05-10,"0:00:00","cw","3",10,"c",2.6,"1","d",NA,2007,5
"annabessacook","9961","1",2007-06-05,"0:00:00","cw","3",5,"c",3,"1","d",NA,2007,6
"annabessacook","9961","1",2007-07-02,"0:00:00","cw","3",6,"c",3.7,"1","d",NA,2007,7
"annabessacook","9961","1",2007-08-02,"0:00:00","cw","3",4,"c",3.8,"1","d",NA,2007,8
"annabessacook","9961","1",2007-09-05,"0:00:00","cw","3",7,"c",7.1,"1","d",NA,2007,9
"annabessacook","9961","1",2007-10-05,"0:00:00","cw","3",9,"c",15,"1","d",NA,2007,10
"annabessacook","9961","1",2008-03-12,"0:00:00","ei","2",9,"c",1.7,"1","d",NA,2008,3
"annabessacook","9961","1",2008-03-12,"0:00:00","ei","2",9,"c",1.7,"2","d",NA,2008,3
"annabessacook","9961","1",2008-05-14,"0:00:00","cw","3",8,"c",7,"1","d",NA,2008,5
"annabessacook","9961","1",2008-06-10,"0:00:00","cw","3",4,"c",3.5,"1","d",NA,2008,6
"annabessacook","9961","1",2008-07-07,"0:00:00","cw","3",6,"c",4.2,"1","d",NA,2008,7
"annabessacook","9961","1",2008-08-05,"0:00:00","cw","3",7,"c",6.1,"1","d",NA,2008,8
"annabessacook","9961","1",2008-08-20,"0:00:00","ei","2",5,"c",5.7,"1","s",NA,2008,8
"annabessacook","9961","1",2008-08-20,"0:00:00","ei","2",9,"c",1.7,"1","d",NA,2008,8
"annabessacook","9961","1",2008-08-20,"0:00:00","ei","2",9,"c",1.7,"2","d",NA,2008,8
"annabessacook","9961","1",2008-09-05,"0:00:00","cw","3",7,"c",8.4,"1","d",NA,2008,9
"annabessacook","9961","1",2008-10-03,"0:00:00","cw","3",10,"c",15,"1","d",NA,2008,10
"annabessacook","9961","1",2009-05-18,"0:00:00","cw","3",7,"c",9,"1","d",NA,2009,5
"annabessacook","9961","1",2009-06-08,"0:00:00","cw","3",6,"c",22,"1","d",NA,2009,6
"annabessacook","9961","1",2009-07-09,"0:00:00","cw","3",8,"c",7,"1","d",NA,2009,7
"annabessacook","9961","1",2009-08-12,"0:00:00","cw","3",5,"c",9.3,"1","d",NA,2009,8
"annabessacook","9961","1",2009-09-10,"0:00:00","cw","3",6.5,"c",16,"1","d",NA,2009,9
"annabessacook","9961","1",2009-10-14,"0:00:00","cw","3",10,"c",12,"1","d",NA,2009,10
"annabessacook","9961","1",2010-05-17,"0:00:00","cw","3",10,"c",14,"1","d",NA,2010,5
"annabessacook","9961","1",2010-06-02,"0:00:00","cw","3",5,"c",5.1,"1","d",NA,2010,6
"annabessacook","9961","1",2010-07-07,"0:00:00","cw","3",6,"c",4,"1","d",NA,2010,7
"annabessacook","9961","1",2010-08-04,"0:00:00","cw","3",6,"c",7.3,"1","d",NA,2010,8
"annabessacook","9961","1",2010-09-09,"0:00:00","cw","3",6,"c",30,"2","d",NA,2010,9
"annabessacook","9961","1",2010-09-09,"0:00:00","cw","3",6,"c",31,"1","d",NA,2010,9
"annabessacook","9961","1",2010-10-05,"0:00:00","cw","3",10,"c",14,"1","d",NA,2010,10
"annabessacook","9961","1",2011-05-23,"0:00:00","cw","3",10,"c",4.6,"1","d",NA,2011,5
"annabessacook","9961","1",2011-06-08,"0:00:00","cw","3",5,"c",3.9,"1","d",NA,2011,6
"annabessacook","9961","1",2011-07-05,"0:00:00","cw","3",5,"c",5.2,"1","d",NA,2011,7
"annabessacook","9961","1",2011-08-05,"0:00:00","cw","3",5,"c",9.6,"1","d",NA,2011,8
"annabessacook","9961","1",2011-09-09,"0:00:00","cw","3",6.5,"c",21,"1","d",NA,2011,9
"annabessacook","9961","1",2012-05-23,"0:00:00","cw","3",6,"c",4.7,"1","d",NA,2012,5
"annabessacook","9961","1",2012-06-15,"0:00:00","cw","3",6,"c",3.6,"1","d",NA,2012,6
"annabessacook","9961","1",2012-07-12,"0:00:00","cw","3",4.5,"c",3.3,"1","d",NA,2012,7
"annabessacook","9961","1",2012-08-21,"0:00:00","cw","3",5,"c",7.8,"1","d",NA,2012,8
"annabessacook","9961","1",2012-09-17,"0:00:00","cw","3",7,"c",23,"1","d",NA,2012,9
"annabessacook","9961","1",2012-10-24,"0:00:00","cw","3",9,"c",22,"1","d",NA,2012,10
"annabessacook","9961","1",2013-05-23,"0:00:00","cw","3",9,"c",6.7,"1","d",NA,2013,5
"annabessacook","9961","1",2013-06-14,"0:00:00","cw","3",7,"c",4.5,"1","d",NA,2013,6
"annabessacook","9961","1",2013-07-02,"0:00:00","cw","3",5,"c",12,"1","d",NA,2013,7
"annabessacook","9961","1",2013-08-05,"0:00:00","cw","3",4,"c",11,"1","d",NA,2013,8
"annabessacook","9961","1",2013-08-20,"0:00:00","cw","3",5,"c",13,"1","d",NA,2013,8
"annabessacook","9961","1",2013-09-04,"0:00:00","cw","3",5,"c",9.1,"1","d",NA,2013,9
"annabessacook","9961","1",2013-09-20,"0:00:00","cw","3",7,"c",9.7,"1","d",NA,2013,9
"annabessacook","9961","1",2013-10-10,"0:00:00","cw","3",8,"c",9.6,"1","d",NA,2013,10
"annabessacook","9961","1",2014-05-22,"0:00:00","cw","3",8,"c",17,"1","hetl",NA,2014,5
"annabessacook","9961","1",2014-06-25,"0:00:00","cw","3",6,"c",11,"1","hetl",NA,2014,6
"annabessacook","9961","1",2014-07-24,"0:00:00","cw","3",5.5,"c",6.1,"1","hetl",NA,2014,7
"annabessacook","9961","1",2014-08-06,"0:00:00","cw","3",5.5,"c",9.1,"1","hetl",NA,2014,8
"annabessacook","9961","1",2014-09-05,"0:00:00","cw","3",5,"c",13,"1","hetl",NA,2014,9
"annabessacook","9961","1",2014-10-06,"0:00:00","cw","3",8,"c",14,"1","hetl",NA,2014,10
"annabessacook","9961","1",2015-05-21,"0:00:00","cw","3",7,"c",13,"1","hetl",NA,2015,5
"annabessacook","9961","1",2015-06-15,"0:00:00","cw","3",6,"c",2.9,"1","hetl",NA,2015,6
"annabessacook","9961","1",2015-07-06,"0:00:00","cw","3",6,"c",10,"1","hetl",NA,2015,7
"annabessacook","9961","1",2015-07-16,"0:00:00","cw","3",6,"c",5.8,"1","hetl",NA,2015,7
"annabessacook","9961","1",2015-08-11,"0:00:00","cw","3",5.5,"c",9.1,"1","hetl",NA,2015,8
"annabessacook","9961","1",2015-09-09,"0:00:00","cw","3",5,"c",17,"1","hetl",NA,2015,9
"annabessacook","9961","1",2015-10-08,"0:00:00","cw","3",10,"c",17,"1","hetl",NA,2015,10
"annabessacook","9961","1",2016-05-04,"0:00:00","cw","3",10,"c",2.6,"1","hetl",NA,2016,5
"annabessacook","9961","1",2016-06-01,"0:00:00","cw","3",5,"c",2.8,"1","hetl",NA,2016,6
"annabessacook","9961","1",2016-06-16,"0:00:00","cw","3",8,"c",3.8,"1","hetl",NA,2016,6
"annabessacook","9961","1",2016-07-06,"0:00:00","cw","3",8,"c",2.3,"1","hetl",NA,2016,7
"annabessacook","9961","1",2016-08-03,"0:00:00","cw","3",5,"c",2.3,"1","hetl",NA,2016,8
"annabessacook","9961","1",2016-08-17,"0:00:00","cw","3",4,"c",11,"1","hetl",NA,2016,8
"annabessacook","9961","1",2016-08-31,"0:00:00","cw","3",7,"c",11,"1","hetl",NA,2016,8
"annabessacook","9961","1",2016-09-29,"0:00:00","cw","3",8,"c",16,"1","hetl",NA,2016,9
"annabessacook","9961","1",2016-10-19,"0:00:00","cw","3",9,"c",7.3,"1","hetl",NA,2016,10
"annabessacook","9961","1",2017-05-12,"0:00:00","cw","3",9,"c",6.3,"1","hetl",NA,2017,5
"annabessacook","9961","1",2017-06-08,"0:00:00","cw","3",8,"c",3.7,"1","hetl",NA,2017,6
"annabessacook","9961","1",2017-07-06,"0:00:00","cw","3",6,"c",3.6,"1","hetl",NA,2017,7
"annabessacook","9961","1",2017-07-19,"0:00:00","cw","3",6,"c",3.9,"1","hetl",NA,2017,7
"annabessacook","9961","1",2017-07-31,"0:00:00","cw","3",5.5,"c",4,"1","hetl",NA,2017,7
"annabessacook","9961","1",2017-08-15,"0:00:00","cw","3",6,"c",13,"1","hetl",NA,2017,8
"annabessacook","9961","1",2017-08-30,"0:00:00","cw","3",6,"c",8.9,"1","hetl",NA,2017,8
"annabessacook","9961","1",2017-09-27,"0:00:00","cw","3",7,"c",13,"1","hetl",NA,2017,9
"annabessacook","9961","1",2017-11-01,"0:00:00","cw","3",9,"c",12,"1","hetl",NA,2017,11
"annabessacook","9961","1",2018-05-21,"0:00:00","cw","3",8,"c",7,"1","hetl",NA,2018,5
"annabessacook","9961","1",2018-06-08,"0:00:00","cw","3",7,"c",3,"1","hetl",NA,2018,6
"annabessacook","9961","1",2018-06-20,"0:00:00","cw","3",6,"c",3,"1","hetl",NA,2018,6
"annabessacook","9961","1",2018-07-02,"0:00:00","cw","3",7,"c",7,"1","hetl",NA,2018,7
"annabessacook","9961","1",2018-07-18,"0:00:00","cw","3",6,"c",4,"1","hetl",NA,2018,7
"annabessacook","9961","1",2018-08-01,"0:00:00","cw","3",6,"c",7,"1","hetl",NA,2018,8
"annabessacook","9961","1",2018-08-14,"0:00:00","cw","3",5,"c",16,"1","hetl",NA,2018,8
"annabessacook","9961","1",2018-08-29,"0:00:00","cw","3",6,"c",15,"1","hetl",NA,2018,8
"annabessacook","9961","1",2018-09-12,"0:00:00","cw","3",7,"c",13,"1","hetl",NA,2018,9
"annabessacook","9961","1",2018-09-25,"0:00:00","cw","3",8,"c",10,"1","hetl",NA,2018,9
"annabessacook","9961","1",2018-10-09,"0:00:00","cw","3",9,"c",15,"1","hetl",NA,2018,10
"annabessacook","9961","1",2018-10-25,"0:00:00","cw","3",9,"c",20,"1","hetl",NA,2018,10
"annabessacook","9961","2",1976-04-21,"0:00:00","cw","3",NA,"c",3.3,NA,"",NA,1976,4
"annabessacook","9961","2",1976-05-17,"0:00:00","cw","3",NA,"c",4.3,NA,"",NA,1976,5
"annabessacook","9961","2",1976-07-08,"0:00:00","cw","3",NA,"c",35,NA,"",NA,1976,7
"annabessacook","9961","2",1976-07-26,"0:00:00","cw","3",NA,"c",15.3,NA,"",NA,1976,7
"annabessacook","9961","2",1976-08-05,"0:00:00","cw","3",NA,"c",7.3,NA,"",NA,1976,8
"annabessacook","9961","2",1976-08-19,"0:00:00","cw","3",NA,"c",7.9,NA,"",NA,1976,8
"annabessacook","9961","2",1976-09-03,"0:00:00","cw","3",NA,"c",17.5,NA,"",NA,1976,9
"annabessacook","9961","2",1976-09-17,"0:00:00","cw","3",NA,"c",31.8,NA,"",NA,1976,9
"annabessacook","9961","2",1976-10-01,"0:00:00","cw","3",NA,"c",29.4,NA,"",NA,1976,10
"annabessacook","9961","2",1977-07-11,"0:00:00","ei","2",NA,"c",16.4,NA,"",NA,1977,7
"annabessacook","9961","2",1977-08-02,"0:00:00","ei","2",1,"c",65.4,NA,"",NA,1977,8
"annabessacook","9961","2",1977-09-30,"0:00:00","cw","3",5,"c",33.6,NA,"",NA,1977,9
"annabessacook","9961","2",1977-10-10,"0:00:00","cw","3",5,"c",16.6,NA,"",NA,1977,10
"annabessacook","9961","2",1977-12-02,"0:00:00","ei","2",5,"c",4.9,NA,"",NA,1977,12
"annabessacook","9961","2",1978-01-23,"0:00:00","cw","3",3,"g",2.8,NA,"",NA,1978,1
"annabessacook","9961","2",1978-01-23,"0:00:00","cw","3",5,"g",2.5,NA,"",NA,1978,1
"annabessacook","9961","2",1978-02-09,"0:00:00","cw","3",3,"g",3.5,NA,"",NA,1978,2
"annabessacook","9961","2",1978-02-09,"0:00:00","cw","3",5,"g",2.4,NA,"",NA,1978,2
"annabessacook","9961","2",1978-03-20,"0:00:00","cw","3",3,"g",4.4,NA,"",NA,1978,3
"annabessacook","9961","2",1978-07-14,"0:00:00","cw","3",5,"c",23.4,NA,"",NA,1978,7
"annabessacook","9961","2",1978-09-14,"0:00:00","cw","3",5,"c",14.2,NA,"",NA,1978,9
"annabessacook","9961","2",1978-10-24,"0:00:00","cw","3",5,"c",13.4,NA,"",NA,1978,10
"annabessacook","9961","2",1978-11-07,"0:00:00","cw","3",5,"c",8.7,NA,"",NA,1978,11
"annabessacook","9961","2",1978-12-22,"0:00:00","cw","3",5,"c",4.7,NA,"",NA,1978,12
"annabessacook","9961","2",1979-01-24,"0:00:00","cw","3",5,"c",2.5,NA,"",NA,1979,1
"annabessacook","9961","2",1979-02-28,"0:00:00","cw","3",5,"c",2.1,NA,"",NA,1979,2
"annabessacook","9961","2",1979-03-16,"0:00:00","cw","3",5,"c",4,NA,"",NA,1979,3
"annabessacook","9961","2",1979-04-20,"0:00:00","cw","3",5,"c",7.2,NA,"",NA,1979,4
"annabessacook","9961","2",1979-05-02,"0:00:00","cw","3",10,"c",8,NA,"",NA,1979,5
"annabessacook","9961","2",1979-05-15,"0:00:00","cw","3",5,"c",5.1,NA,"",NA,1979,5
"annabessacook","9961","2",1979-05-31,"0:00:00","cw","3",6,"c",6.2,NA,"",NA,1979,5
"annabessacook","9961","2",1979-06-12,"0:00:00","cw","3",5,"c",4.8,NA,"",NA,1979,6
"annabessacook","9961","2",1979-06-20,"0:00:00","cw","3",6,"c",4.4,NA,"",NA,1979,6
"annabessacook","9961","2",1979-06-27,"0:00:00","cw","3",5,"c",4.6,NA,"",NA,1979,6
"annabessacook","9961","2",1979-07-03,"0:00:00","cw","3",6,"c",4.9,NA,"",NA,1979,7
"annabessacook","9961","2",1979-07-12,"0:00:00","cw","3",6,"c",4.3,NA,"",NA,1979,7
"annabessacook","9961","2",1979-07-17,"0:00:00","cw","3",6,"c",7.2,NA,"",NA,1979,7
"annabessacook","9961","2",1979-07-25,"0:00:00","cw","3",0,"g",13.2,NA,"",NA,1979,7
"annabessacook","9961","2",1979-07-25,"0:00:00","cw","3",1,"g",13.2,NA,"",NA,1979,7
"annabessacook","9961","2",1979-07-25,"0:00:00","cw","3",2,"g",11.3,NA,"",NA,1979,7
"annabessacook","9961","2",1979-07-25,"0:00:00","cw","3",3,"g",12.5,NA,"",NA,1979,7
"annabessacook","9961","2",1979-07-25,"0:00:00","cw","3",4,"g",9.3,NA,"",NA,1979,7
"annabessacook","9961","2",1979-07-25,"0:00:00","cw","3",5,"g",7.7,NA,"",NA,1979,7
"annabessacook","9961","2",1979-08-02,"0:00:00","cw","3",5,"c",11.5,NA,"",NA,1979,8
"annabessacook","9961","2",1979-08-09,"0:00:00","cw","3",5,"c",13.9,NA,"",NA,1979,8
"annabessacook","9961","2",1979-08-14,"0:00:00","cw","3",6,"c",15.3,NA,"",NA,1979,8
"annabessacook","9961","2",1979-08-21,"0:00:00","cw","3",6,"c",14.7,NA,"",NA,1979,8
"annabessacook","9961","2",1979-08-30,"0:00:00","cw","3",6,"c",15.8,NA,"",NA,1979,8
"annabessacook","9961","2",1979-09-05,"0:00:00","cw","3",6,"c",4.3,NA,"",NA,1979,9
"annabessacook","9961","2",1979-09-12,"0:00:00","cw","3",6,"c",10.8,NA,"",NA,1979,9
"annabessacook","9961","2",1979-09-20,"0:00:00","cw","3",6,"c",6.7,NA,"",NA,1979,9
"annabessacook","9961","2",1979-10-03,"0:00:00","cw","3",6,"c",7.3,NA,"",NA,1979,10
"annabessacook","9961","2",1979-10-16,"0:00:00","cw","3",6,"c",6.8,NA,"",NA,1979,10
"annabessacook","9961","2",1979-10-30,"0:00:00","cw","3",6,"c",7.8,NA,"",NA,1979,10
"annabessacook","9961","2",1979-10-30,"0:00:00","cw","3",6,"c",8.1,NA,"",NA,1979,10
"annabessacook","9961","2",1979-11-15,"0:00:00","cw","3",6,"c",7.5,NA,"",NA,1979,11
"annabessacook","9961","2",1980-02-20,"0:00:00","cw","3",5,"c",5.4,NA,"",NA,1980,2
"annabessacook","9961","2",1980-02-20,"0:00:00","cw","3",5,"c",5.8,NA,"",NA,1980,2
"annabessacook","9961","2",1980-05-05,"0:00:00","cw","3",6,"c",3.3,NA,"",NA,1980,5
"annabessacook","9961","2",1980-06-06,"0:00:00","cw","3",6,"c",5.1,NA,"",NA,1980,6
"annabessacook","9961","2",1980-06-19,"0:00:00","cw","3",6,"c",3.7,NA,"",NA,1980,6
"annabessacook","9961","2",1980-06-25,"0:00:00","cw","3",6,"c",3.3,NA,"",NA,1980,6
"annabessacook","9961","2",1980-07-23,"0:00:00","cw","3",6,"c",15.2,NA,"",NA,1980,7
"annabessacook","9961","2",1980-07-29,"0:00:00","cw","3",6,"c",14.9,NA,"",NA,1980,7
"annabessacook","9961","2",1980-08-07,"0:00:00","cw","3",5,"c",14.2,NA,"",NA,1980,8
"annabessacook","9961","2",1980-08-22,"0:00:00","cw","3",6,"c",22.1,NA,"",NA,1980,8
"annabessacook","9961","2",1980-09-03,"0:00:00","cw","3",4,"c",18.6,NA,"",NA,1980,9
"annabessacook","9961","2",1980-09-17,"0:00:00","cw","3",6,"c",18.3,NA,"",NA,1980,9
"annabessacook","9961","2",1980-10-08,"0:00:00","cw","3",5,"c",12.8,NA,"",NA,1980,10
"annabessacook","9961","2",1980-11-04,"0:00:00","cw","3",5,"c",6,NA,"",NA,1980,11
"annabessacook","9961","2",1981-04-22,"0:00:00","cw","3",6,"c",5.4,NA,"",NA,1981,4
"annabessacook","9961","2",1981-04-22,"0:00:00","cw","3",6,"c",5.6,NA,"",NA,1981,4
"annabessacook","9961","2",1981-05-26,"0:00:00","cw","3",6,"c",3.3,NA,"",NA,1981,5
"annabessacook","9961","2",1981-06-19,"0:00:00","cw","3",6,"c",2.4,NA,"",NA,1981,6
"annabessacook","9961","2",1981-07-15,"0:00:00","cw","3",8,"c",10.1,NA,"",NA,1981,7
"annabessacook","9961","2",1981-08-31,"0:00:00","cw","3",6,"c",21.6,NA,"",NA,1981,8
"annabessacook","9961","2",1981-09-21,"0:00:00","cw","3",6,"c",30.1,NA,"",NA,1981,9
"annabessacook","9961","2",1981-10-09,"0:00:00","cw","3",6,"c",13,NA,"",NA,1981,10
"annabessacook","9961","2",1981-11-19,"0:00:00","cw","3",6,"c",3.9,NA,"",NA,1981,11
"annabessacook","9961","2",1982-05-04,"0:00:00","cw","3",6,"c",4.8,NA,"",NA,1982,5
"annabessacook","9961","2",1982-06-03,"0:00:00","cw","3",6,"c",4.5,NA,"",NA,1982,6
"annabessacook","9961","2",1982-06-03,"0:00:00","cw","3",6,"c",14,NA,"",NA,1982,6
"annabessacook","9961","2",1982-07-08,"0:00:00","cw","3",6,"c",4.1,NA,"",NA,1982,7
"annabessacook","9961","2",1982-07-08,"0:00:00","cw","3",6,"c",4.2,NA,"",NA,1982,7
"annabessacook","9961","2",1982-08-02,"0:00:00","cw","3",5,"c",10.4,NA,"",NA,1982,8
"annabessacook","9961","2",1982-08-26,"0:00:00","cw","3",5,"c",27.2,NA,"",NA,1982,8
"annabessacook","9961","2",1982-09-09,"0:00:00","cw","3",5,"c",42.8,NA,"",NA,1982,9
"annabessacook","9961","2",1982-09-17,"0:00:00","cw","3",6,"c",8.9,NA,"",NA,1982,9
"annabessacook","9961","2",1982-10-13,"0:00:00","cw","3",6,"c",24.1,NA,"",NA,1982,10
"annabessacook","9961","2",1982-11-02,"0:00:00","cw","3",5,"c",10.8,NA,"",NA,1982,11
"annabessacook","9961","2",1982-11-18,"0:00:00","cw","3",5,"c",14.8,NA,"",NA,1982,11
"annabessacook","9961","2",1982-11-18,"0:00:00","cw","3",5,"c",15.1,NA,"",NA,1982,11
"annabessacook","9961","2",1983-05-18,"0:00:00","cw","3",6,"c",5.5,NA,"",NA,1983,5
"annabessacook","9961","2",1983-06-15,"0:00:00","cw","3",5,"c",6,NA,"",NA,1983,6
"annabessacook","9961","2",1983-07-07,"0:00:00","cw","3",5,"c",5.6,NA,"",NA,1983,7
"annabessacook","9961","2",1983-08-19,"0:00:00","cw","3",5,"c",13.2,NA,"",NA,1983,8
"annabessacook","9961","2",1983-09-02,"0:00:00","cw","3",5,"c",33.7,NA,"",NA,1983,9
"annabessacook","9961","2",1983-09-20,"0:00:00","cw","3",5,"c",74.2,NA,"",NA,1983,9
"annabessacook","9961","2",1983-10-12,"0:00:00","cw","3",6,"c",16.4,NA,"",NA,1983,10
"annabessacook","9961","2",1983-11-08,"0:00:00","cw","3",6,"c",7.7,NA,"",NA,1983,11
"annabessacook","9961","2",1984-05-15,"0:00:00","cw","3",6,"c",6,NA,"",NA,1984,5
"annabessacook","9961","2",1984-08-07,"0:00:00","cw","3",5,"c",7.6,NA,"",NA,1984,8
"annabessacook","9961","2",1984-09-05,"0:00:00","cw","3",6,"c",42.6,NA,"",NA,1984,9
"annabessacook","9961","2",1984-09-21,"0:00:00","cw","3",5,"c",49,NA,"",NA,1984,9
"annabessacook","9961","2",1984-10-03,"0:00:00","cw","3",5,"c",17.2,NA,"",NA,1984,10
"annabessacook","9961","2",1985-07-02,"0:00:00","cw","3",5,"c",3.8,NA,"",NA,1985,7
"annabessacook","9961","2",1985-07-18,"0:00:00","cw","3",5,"c",6.3,NA,"",NA,1985,7
"annabessacook","9961","2",1985-08-13,"0:00:00","cw","3",5,"c",16.5,NA,"",NA,1985,8
"annabessacook","9961","2",1985-09-12,"0:00:00","cw","3",6,"c",20.6,NA,"",NA,1985,9
"annabessacook","9961","2",1985-10-02,"0:00:00","cw","3",5,"c",31.7,NA,"",NA,1985,10
"annabessacook","9961","2",1985-11-21,"0:00:00","cw","3",6,"c",5.7,NA,"",NA,1985,11
"annabessacook","9961","2",1986-04-28,"0:00:00","ei","3",10,"c",5.3,NA,"",NA,1986,4
"annabessacook","9961","2",1986-05-27,"0:00:00","cw","3",6,"c",5.2,NA,"",NA,1986,5
"annabessacook","9961","2",1986-06-18,"0:00:00","ei","2",6,"c",2.4,NA,"",NA,1986,6
"annabessacook","9961","2",1986-08-27,"0:00:00","cw","3",6,"c",22.5,NA,"",NA,1986,8
"annabessacook","9961","2",1987-04-27,"0:00:00","cw","3",6,"c",3.9,NA,"",NA,1987,4
