"lake","midas","station","date","time","agency","project","surveyor1","surveyor2","surveyor3","surveyor4","windvel","winddir","cloudcvr","secchi","seccbot","scope","rep","qa_cert","gloeo","comments","sampleid","year","month"
"annabessacook","9961","1",1980-09-17,"0:00:00","cw","3","dennis,jeff","king,wendy","",NA,13,5,"o",2.9,"n","2","1",NA,NA,"","9961_1_1980-09-17_cw",1980,9
"annabessacook","9961","1",1980-09-24,"0:00:00","cw","3","king,wendy","sage,kathy","",NA,0,NA,"b",2.8,"n","2","1",NA,NA,"","9961_1_1980-09-24_cw",1980,9
"annabessacook","9961","1",1980-10-08,"0:00:00","cw","3","king,wendy","sage,kathy","",NA,1,4,"b",3,"n","2","1",NA,NA,"","9961_1_1980-10-08_cw",1980,10
"annabessacook","9961","1",1980-11-04,"0:00:00","cw","3","king,wendy","sage,kathy","",NA,7,6,"c",4.5,"n","2","1",NA,NA,"","9961_1_1980-11-04_cw",1980,11
"annabessacook","9961","1",1981-03-19,"0:00:00","cw","3","dennis,jeff","king,wendy","",NA,4,1,"b",4.2,"n","2","1",NA,NA,"","9961_1_1981-03-19_cw",1981,3
"annabessacook","9961","1",1981-04-22,"0:00:00","cw","3","dennis,jeff","king,wendy","",NA,15,7,"b",3.6,"n","2","1",NA,NA,"","9961_1_1981-04-22_cw",1981,4
"annabessacook","9961","1",1981-05-26,"0:00:00","cw","3","dennis,jeff","king,wendy","",NA,2,6,"b",4.7,"n","2","1",NA,NA,"","9961_1_1981-05-26_cw",1981,5
"annabessacook","9961","1",1981-06-08,"0:00:00","cw","3","king,wendy","pray,jim","brennam",NA,8,6,"b",6,"n","2","1",NA,NA,"","9961_1_1981-06-08_cw",1981,6
"annabessacook","9961","1",1981-06-15,"0:00:00","cw","3","king,wendy","brennan,ross","",NA,3,4,"c",5.5,"n","2","1",NA,NA,"","9961_1_1981-06-15_cw",1981,6
"annabessacook","9961","1",1981-06-19,"0:00:00","cw","3","king,wendy","brennan,ross","",NA,8,4,"b",6.1,"n","2","1",NA,NA,"","9961_1_1981-06-19_cw",1981,6
"annabessacook","9961","1",1981-06-30,"0:00:00","cw","3","king,wendy","brennan,ross","",NA,7,4,"b",4.7,"n","2","1",NA,NA,"","9961_1_1981-06-30_cw",1981,6
"annabessacook","9961","1",1981-07-10,"0:00:00","cw","3","king,wendy","brennan,ross","",NA,4,8,"b",3.6,"n","2","1",NA,NA,"","9961_1_1981-07-10_cw",1981,7
"annabessacook","9961","1",1981-07-17,"0:00:00","cw","3","king,wendy","brennan,ross","",NA,5,8,"o",3,"n","2","1",NA,NA,"","9961_1_1981-07-17_cw",1981,7
"annabessacook","9961","1",1981-07-23,"0:00:00","cw","3","king,wendy","brennan,ross","",NA,3,6,"b",2,"n","2","1",NA,NA,"","9961_1_1981-07-23_cw",1981,7
"annabessacook","9961","1",1981-07-30,"0:00:00","cw","3","king,wendy","brennan,ross","",NA,3,8,"c",2,"n","2",NA,NA,NA,"","9961_1_1981-07-30_cw",1981,7
"annabessacook","9961","1",1981-07-30,"0:00:00","cw","3","king,wendy","brennan,ross","",NA,3,8,"c",2,"n","2",NA,NA,NA,"","9961_1_1981-07-30_cw",1981,7
"annabessacook","9961","1",1981-08-05,"0:00:00","cw","3","king,wendy","brennan,ross","",NA,6,4,"b",1.6,"n","2","1",NA,NA,"","9961_1_1981-08-05_cw",1981,8
"annabessacook","9961","1",1981-08-10,"0:00:00","cw","3","king,wendy","brennan,ross","",NA,0,NA,"b",1.8,"n","2","1",NA,NA,"","9961_1_1981-08-10_cw",1981,8
"annabessacook","9961","1",1981-08-17,"0:00:00","cw","3","king,wendy","pray,jim","",NA,5,8,"c",2.1,"n","2","1",NA,NA,"","9961_1_1981-08-17_cw",1981,8
"annabessacook","9961","1",1981-08-21,"0:00:00","cw","3","king,wendy","pray,jim","",NA,0,NA,"b",1.6,"n","2","1",NA,NA,"","9961_1_1981-08-21_cw",1981,8
"annabessacook","9961","1",1981-08-31,"0:00:00","cw","3","king,wendy","brennan,ross","",NA,5,5,"b",1.9,"n","2","1",NA,NA,"","9961_1_1981-08-31_cw",1981,8
"annabessacook","9961","1",1981-09-16,"0:00:00","cw","3","pray,jim","king,wendy","",NA,4,1,"o",1.2,"n","2","1",NA,NA,"","9961_1_1981-09-16_cw",1981,9
"annabessacook","9961","1",1981-09-17,"0:00:00","cw","3","king,wendy","pray,jim","",NA,NA,NA,"b",1.3,"n","2","1",NA,NA,"","9961_1_1981-09-17_cw",1981,9
"annabessacook","9961","1",1981-09-21,"0:00:00","cw","3","king,wendy","pray,jim","",NA,5,8,"c",1.6,"n","2","1",NA,NA,"","9961_1_1981-09-21_cw",1981,9
"annabessacook","9961","1",1981-09-29,"0:00:00","cw","3","king,wendy","pray,jim","",NA,10,7,"b",3.1,"n","2","1",NA,NA,"","9961_1_1981-09-29_cw",1981,9
"annabessacook","9961","1",1981-10-09,"0:00:00","cw","3","king,wendy","pray,jim","",NA,10,1,"b",2.5,"n","2","1",NA,NA,"","9961_1_1981-10-09_cw",1981,10
"annabessacook","9961","1",1981-10-21,"0:00:00","cw","3","king,wendy","pray,jim","",NA,5,6,"b",3.4,"n","2","1",NA,NA,"","9961_1_1981-10-21_cw",1981,10
"annabessacook","9961","1",1981-11-19,"0:00:00","cw","3","king,wendy","pray,jim","",NA,5,8,"c",3.8,"n","2","1",NA,NA,"","9961_1_1981-11-19_cw",1981,11
"annabessacook","9961","1",1982-03-12,"0:00:00","cw","3","king,wendy","courtemanch,dave","",NA,NA,NA,"o",4.8,"n","2","1",NA,NA,"","9961_1_1982-03-12_cw",1982,3
"annabessacook","9961","1",1982-05-04,"0:00:00","cw","3","king,wendy","pray,jim","",NA,5,8,"o",4.4,"n","2","1",NA,NA,"","9961_1_1982-05-04_cw",1982,5
"annabessacook","9961","1",1982-06-03,"0:00:00","cw","3","king,wendy","pray,jim","",NA,5,7,"b",4.4,"n","2","1",NA,NA,"","9961_1_1982-06-03_cw",1982,6
"annabessacook","9961","1",1982-06-22,"0:00:00","cw","3","king,wendy","romanella,debrah","",NA,2,3,"b",3.8,"n","2","1",NA,NA,"","9961_1_1982-06-22_cw",1982,6
"annabessacook","9961","1",1982-07-08,"0:00:00","cw","3","king,wendy","romanella,debrah","",NA,4,8,"b",3.9,"n","2","1",NA,NA,"","9961_1_1982-07-08_cw",1982,7
"annabessacook","9961","1",1982-07-15,"0:00:00","cw","3","king,wendy","pray,jim","",NA,1,3,"b",4.4,"n","2","1",NA,NA,"","9961_1_1982-07-15_cw",1982,7
"annabessacook","9961","1",1982-07-21,"0:00:00","cw","3","king,wendy","romanella,debrah","",NA,5,8,"b",3.7,"n","2","1",NA,NA,"","9961_1_1982-07-21_cw",1982,7
"annabessacook","9961","1",1982-07-28,"0:00:00","cw","3","king,wendy","pray,jim","",NA,2,4,"o",3.2,"n","2","1",NA,NA,"","9961_1_1982-07-28_cw",1982,7
"annabessacook","9961","1",1982-08-02,"0:00:00","cw","3","king,wendy","pray,jim","",NA,4,1,"o",2.7,"n","2","1",NA,NA,"","9961_1_1982-08-02_cw",1982,8
"annabessacook","9961","1",1982-08-06,"0:00:00","cw","3","king,wendy","romanella,debrah","",NA,1,8,"b",2.8,"n","2","1",NA,NA,"","9961_1_1982-08-06_cw",1982,8
"annabessacook","9961","1",1982-08-13,"0:00:00","cw","3","king,wendy","romanella,debrah","",NA,3,1,"o",2.2,"n","2","1",NA,NA,"","9961_1_1982-08-13_cw",1982,8
"annabessacook","9961","1",1982-08-19,"0:00:00","cw","3","king,wendy","romanella,debrah","",NA,1,6,"b",1.5,"n","2","1",NA,NA,"","9961_1_1982-08-19_cw",1982,8
"annabessacook","9961","1",1982-08-26,"0:00:00","cw","3","romanella,debrah","pray,jim","",NA,3,7,"b",1.6,"n","2","1",NA,NA,"","9961_1_1982-08-26_cw",1982,8
"annabessacook","9961","1",1982-09-09,"0:00:00","cw","3","romanella,debrah","pray,jim","",NA,1,5,"c",1,"n","2","1",NA,NA,"","9961_1_1982-09-09_cw",1982,9
"annabessacook","9961","1",1982-09-17,"0:00:00","cw","3","king,wendy","romanella,debrah","",NA,4,8,"o",2.1,"n","2","1",NA,NA,"","9961_1_1982-09-17_cw",1982,9
"annabessacook","9961","1",1982-10-01,"0:00:00","cw","3","king,wendy","romanella,debrah","",NA,1,6,"b",2.1,"n","2","1",NA,NA,"","9961_1_1982-10-01_cw",1982,10
"annabessacook","9961","1",1982-10-13,"0:00:00","cw","3","romanella,debrah","pray,jim","",NA,NA,NA,"o",2,"n","2","1",NA,NA,"","9961_1_1982-10-13_cw",1982,10
"annabessacook","9961","1",1982-11-02,"0:00:00","cw","3","king,wendy","romanella,debrah","",NA,1,8,"o",2.3,"n","2","1",NA,NA,"","9961_1_1982-11-02_cw",1982,11
"annabessacook","9961","1",1982-11-18,"0:00:00","cw","3","romanella,debrah","pray,jim","",NA,1,8,"b",2.5,"n","2","1",NA,NA,"","9961_1_1982-11-18_cw",1982,11
"annabessacook","9961","1",1983-04-06,"0:00:00","cw","3","king,wendy","romanella,debrah","",NA,7,8,"b",3.7,"n","2","1",NA,NA,"","9961_1_1983-04-06_cw",1983,4
"annabessacook","9961","1",1983-05-18,"0:00:00","cw","3","king,wendy","romanella,debrah","",NA,2,7,"b",3.3,"n","2","1",NA,NA,"","9961_1_1983-05-18_cw",1983,5
"annabessacook","9961","1",1983-05-18,"0:00:00","ei","3","lepage,lou","","",NA,4,6,"b",4,"n","2","1",NA,NA,"","9961_1_1983-05-18_ei",1983,5
"annabessacook","9961","1",1983-05-25,"0:00:00","ei","3","lepage,lou","","",NA,7,2,"b",4,"n","2","1",NA,NA,"","9961_1_1983-05-25_ei",1983,5
"annabessacook","9961","1",1983-05-25,"0:00:00","ei","3","gabey,rich","","",NA,3,1,"c",4.1,"n","2",NA,NA,NA,"","9961_1_1983-05-25_ei",1983,5
"annabessacook","9961","1",1983-06-08,"0:00:00","ei","3","gabey,rich","","",NA,1,1,"c",3.4,"n","2","1",NA,NA,"","9961_1_1983-06-08_ei",1983,6
"annabessacook","9961","1",1983-06-13,"0:00:00","ei","3","lepage,lou","","",NA,NA,NA,"b",4,"n","2","1",NA,NA,"","9961_1_1983-06-13_ei",1983,6
"annabessacook","9961","1",1983-06-15,"0:00:00","cw","3","king,wendy","romanella,debrah","",NA,1,3,"b",3.8,"n","2","1",NA,NA,"","9961_1_1983-06-15_cw",1983,6
"annabessacook","9961","1",1983-06-22,"0:00:00","ei","3","gabey,rich","","",NA,2,2,"b",4.3,"n","2","1",NA,NA,"","9961_1_1983-06-22_ei",1983,6
"annabessacook","9961","1",1983-06-27,"0:00:00","ei","3","lepage,lou","","",NA,7,5,"c",4.5,"n","2","1",NA,NA,"","9961_1_1983-06-27_ei",1983,6
"annabessacook","9961","1",1983-07-04,"0:00:00","ei","3","gabey,rich","","",NA,1,3,"b",4.5,"n","2","1",NA,NA,"","9961_1_1983-07-04_ei",1983,7
"annabessacook","9961","1",1983-07-07,"0:00:00","cw","3","king,wendy","romanella,debrah","",NA,2,1,"b",4.4,"n","2","1",NA,NA,"","9961_1_1983-07-07_cw",1983,7
"annabessacook","9961","1",1983-07-12,"0:00:00","ei","3","lepage,lou","","",NA,7,NA,"c",4,"n","2","1",NA,NA,"","9961_1_1983-07-12_ei",1983,7
"annabessacook","9961","1",1983-07-13,"0:00:00","ei","3","gabey,rich","","",NA,10,8,"b",4.6,"n","2","1",NA,NA,"","9961_1_1983-07-13_ei",1983,7
"annabessacook","9961","1",1983-07-18,"0:00:00","ei","3","lepage,lou","","",NA,7,1,"b",4.5,"n","2","1",NA,NA,"","9961_1_1983-07-18_ei",1983,7
"annabessacook","9961","1",1983-07-20,"0:00:00","cw","3","king,wendy","romanella,debrah","",NA,5,8,"b",4.1,"n","2","1",NA,NA,"","9961_1_1983-07-20_cw",1983,7
"annabessacook","9961","1",1983-07-27,"0:00:00","ei","3","gabey,rich","","",NA,5,7,"b",3.8,"n","2","1",NA,NA,"","9961_1_1983-07-27_ei",1983,7
"annabessacook","9961","1",1983-07-28,"0:00:00","cw","3","king,wendy","romanella,debrah","",NA,2,5,"b",3.3,"n","2","1",NA,NA,"","9961_1_1983-07-28_cw",1983,7
"annabessacook","9961","1",1983-08-05,"0:00:00","cw","3","king,wendy","","",NA,1,4,"o",3.4,"n","2","1",NA,NA,"","9961_1_1983-08-05_cw",1983,8
"annabessacook","9961","1",1983-08-05,"0:00:00","ei","3","lepage,lou","","",NA,7,4,"c",4,"n","2","1",NA,NA,"","9961_1_1983-08-05_ei",1983,8
"annabessacook","9961","1",1983-08-10,"0:00:00","ei","3","gabey,rich","","",NA,12,2,"c",3.3,"n","2","1",NA,NA,"","9961_1_1983-08-10_ei",1983,8
"annabessacook","9961","1",1983-08-15,"0:00:00","cw","3","dennis,wendy","miller,debrah","",NA,2,1,"c",2.4,"n","2","1",NA,NA,"","9961_1_1983-08-15_cw",1983,8
"annabessacook","9961","1",1983-08-19,"0:00:00","cw","3","dennis,wendy","miller,debrah","",NA,15,8,"b",1.9,"n","2","1",NA,NA,"","9961_1_1983-08-19_cw",1983,8
"annabessacook","9961","1",1983-08-23,"0:00:00","ei","3","gabey,rich","","",NA,15,8,"b",2,"n","2","1",NA,NA,"","9961_1_1983-08-23_ei",1983,8
"annabessacook","9961","1",1983-09-02,"0:00:00","cw","3","dennis,wendy","miller,debrah","",NA,5,5,"b",1.1,"n","2","1",NA,NA,"","9961_1_1983-09-02_cw",1983,9
"annabessacook","9961","1",1983-09-02,"0:00:00","ei","3","gabey,rich","","",NA,2,7,"b",1.2,"n","2","1",NA,NA,"","9961_1_1983-09-02_ei",1983,9
"annabessacook","9961","1",1983-09-07,"0:00:00","cw","3","dennis,wendy","miller,debrah","",NA,12,7,"c",1.9,"n","2","1",NA,NA,"","9961_1_1983-09-07_cw",1983,9
"annabessacook","9961","1",1983-09-12,"0:00:00","cw","3","dennis,wendy","miller,debrah","",NA,2,5,"b",0.9,"n","2","1",NA,NA,"","9961_1_1983-09-12_cw",1983,9
"annabessacook","9961","1",1983-09-20,"0:00:00","cw","3","dennis,wendy","miller,debrah","",NA,1,3,"b",0.6,"n","2","1",NA,NA,"","9961_1_1983-09-20_cw",1983,9
"annabessacook","9961","1",1983-09-28,"0:00:00","ei","3","gabey,rich","","",NA,10,1,"b",0.8,"n","2","1",NA,NA,"","9961_1_1983-09-28_ei",1983,9
"annabessacook","9961","1",1983-10-03,"0:00:00","cw","3","dennis,wendy","miller,debrah","",NA,0,NA,"b",0.4,"n","2","1",NA,NA,"","9961_1_1983-10-03_cw",1983,10
"annabessacook","9961","1",1983-10-12,"0:00:00","cw","3","dennis,wendy","miller,debrah","",NA,2,3,"o",2.3,"n","2",NA,NA,NA,"","9961_1_1983-10-12_cw",1983,10
"annabessacook","9961","1",1983-10-12,"0:00:00","ei","3","gabey,rich","","",NA,5,1,"o",2.3,"n","2",NA,NA,NA,"","9961_1_1983-10-12_ei",1983,10
"annabessacook","9961","1",1983-10-26,"0:00:00","ei","3","gabey,rich","dennis","",NA,1,2,"b",2.2,"n","2","1",NA,NA,"","9961_1_1983-10-26_ei",1983,10
"annabessacook","9961","1",1983-11-08,"0:00:00","cw","3","dennis,wendy","miller,debrah","",NA,2,6,"c",2.8,"n","2","1",NA,NA,"","9961_1_1983-11-08_cw",1983,11
"annabessacook","9961","1",1984-03-28,"0:00:00","ei","2","dennis","courtemanch,dave","",NA,5,8,"b",4.4,"n","2","1",NA,NA,"","9961_1_1984-03-28_ei",1984,3
"annabessacook","9961","1",1984-05-15,"0:00:00","cw","3","miller,debrah","smimmo,frank","",NA,3,7,"c",3.8,"n","2","1",NA,NA,"","9961_1_1984-05-15_cw",1984,5
"annabessacook","9961","1",1984-05-16,"0:00:00","ei","3","gabey,rich","","",NA,10,8,"c",4.2,"n","2","1",NA,NA,"","9961_1_1984-05-16_ei",1984,5
"annabessacook","9961","1",1984-06-04,"0:00:00","ei","3","gabey,rich","","",NA,5,6,"c",2.8,"n","2","1",NA,NA,"","9961_1_1984-06-04_ei",1984,6
"annabessacook","9961","1",1984-06-04,"0:00:00","ei","3","gabey,rich","","",NA,5,6,"c",2.5,"n","2",NA,NA,NA,"","9961_1_1984-06-04_ei",1984,6
"annabessacook","9961","1",1984-06-20,"0:00:00","ei","3","gabey,rich","","",NA,10,6,"b",3.3,"n","2","1",NA,NA,"","9961_1_1984-06-20_ei",1984,6
"annabessacook","9961","1",1984-06-21,"0:00:00","cw","3","gordon,tom","miller,debrah","",NA,2,8,"b",3.2,"n","2","1",NA,NA,"","9961_1_1984-06-21_cw",1984,6
"annabessacook","9961","1",1984-07-03,"0:00:00","cw","3","gordon,tom","miller,debrah","",NA,0,NA,"b",3.8,"n","2","1",NA,NA,"","9961_1_1984-07-03_cw",1984,7
"annabessacook","9961","1",1984-07-08,"0:00:00","ei","3","gabey,rich","","",NA,10,1,"c",3.7,"n","2","1",NA,NA,"","9961_1_1984-07-08_ei",1984,7
"annabessacook","9961","1",1984-07-10,"0:00:00","cw","3","gordon,tom","miller,debrah","",NA,2,5,"b",3.7,"n","2","1",NA,NA,"","9961_1_1984-07-10_cw",1984,7
"annabessacook","9961","1",1984-07-20,"0:00:00","cw","3","miller,debrah","smimmo,frank","",NA,3,5,"b",3.6,"n","2","1",NA,NA,"","9961_1_1984-07-20_cw",1984,7
"annabessacook","9961","1",1984-07-25,"0:00:00","cw","3","jensen,kathy","miller,debrah","",NA,12,7,"b",3.9,"n","2","1",NA,NA,"","9961_1_1984-07-25_cw",1984,7
"annabessacook","9961","1",1984-07-29,"0:00:00","ei","3","gabey,rich","","",NA,1,8,"b",3.8,"n","2","1",NA,NA,"","9961_1_1984-07-29_ei",1984,7
"annabessacook","9961","1",1984-08-01,"0:00:00","cw","3","jensen,kathy","miller,debrah","",NA,2,7,"o",4,"n","2","1",NA,NA,"","9961_1_1984-08-01_cw",1984,8
"annabessacook","9961","1",1984-08-07,"0:00:00","cw","3","jensen,kathy","miller,debrah","",NA,2,5,"b",3.4,"n","2","1",NA,NA,"","9961_1_1984-08-07_cw",1984,8
"annabessacook","9961","1",1984-08-15,"0:00:00","cw","3","jensen,kathy","miller,debrah","",NA,0,NA,"o",2,"n","2","1",NA,NA,"","9961_1_1984-08-15_cw",1984,8
"annabessacook","9961","1",1984-08-18,"0:00:00","ei","3","gabey,rich","","",NA,5,1,"b",1.7,"n","2","1",NA,NA,"","9961_1_1984-08-18_ei",1984,8
"annabessacook","9961","1",1984-08-22,"0:00:00","cw","3","jensen,kathy","miller,debrah","",NA,0,NA,"b",1.4,"n","2","1",NA,NA,"","9961_1_1984-08-22_cw",1984,8
"annabessacook","9961","1",1984-08-29,"0:00:00","cw","3","jensen,kathy","miller,debrah","",NA,4,5,"o",1.1,"n","2","1",NA,NA,"","9961_1_1984-08-29_cw",1984,8
"annabessacook","9961","1",1984-09-03,"0:00:00","ei","3","gabey,rich","","",NA,5,6,"c",1.2,"n","2","1",NA,NA,"","9961_1_1984-09-03_ei",1984,9
"annabessacook","9961","1",1984-09-05,"0:00:00","cw","3","jensen,kathy","miller,debrah","",NA,4,7,"b",1.1,"n","2","1",NA,NA,"","9961_1_1984-09-05_cw",1984,9
"annabessacook","9961","1",1984-09-13,"0:00:00","cw","3","jensen,kathy","miller,debrah","",NA,2,5,"o",1.1,"n","2","1",NA,NA,"","9961_1_1984-09-13_cw",1984,9
"annabessacook","9961","1",1984-09-16,"0:00:00","ei","3","gabey,rich","","",NA,10,2,"c",1.1,"n","2","1",NA,NA,"","9961_1_1984-09-16_ei",1984,9
"annabessacook","9961","1",1984-09-21,"0:00:00","cw","3","jensen,kathy","miller,debrah","",NA,11,7,"b",1.1,"n","2","1",NA,NA,"","9961_1_1984-09-21_cw",1984,9
"annabessacook","9961","1",1984-09-27,"0:00:00","cw","3","jensen,kathy","miller,debrah","",NA,4,8,"b",1.8,"n","2","1",NA,NA,"","9961_1_1984-09-27_cw",1984,9
"annabessacook","9961","1",1984-10-03,"0:00:00","cw","3","miller,debrah","jensen,kathy","",NA,5,5,"b",2.2,"n","2","1",NA,NA,"","9961_1_1984-10-03_cw",1984,10
"annabessacook","9961","1",1984-11-15,"0:00:00","cw","3","miller,debrah","smimmo,frank","",NA,4,6,"b",3.1,"n","2","1",NA,NA,"","9961_1_1984-11-15_cw",1984,11
"annabessacook","9961","1",1985-04-23,"0:00:00","cw","3","dennis,wendy","williams,scott","",NA,1,2,"b",3.6,"n","2","1",NA,NA,"","9961_1_1985-04-23_cw",1985,4
"annabessacook","9961","1",1985-05-12,"0:00:00","ei","3","gabey,rich","","",NA,15,4,"o",3.8,"n","2","1",NA,NA,"","9961_1_1985-05-12_ei",1985,5
"annabessacook","9961","1",1985-05-23,"0:00:00","cw","3","dennis,wendy","miller,debrah","",NA,1,1,"b",5.1,"n","2","1",NA,NA,"","9961_1_1985-05-23_cw",1985,5
"annabessacook","9961","1",1985-06-02,"0:00:00","ei","3","gabey,rich","","",NA,5,6,"b",5,"n","2","1",NA,NA,"","9961_1_1985-06-02_ei",1985,6
"annabessacook","9961","1",1985-06-07,"0:00:00","cw","3","dennis,wendy","miller,debrah","",NA,6,8,"b",5,"n","2","1",NA,NA,"","9961_1_1985-06-07_cw",1985,6
"annabessacook","9961","1",1985-06-29,"0:00:00","ei","3","gabey,rich","","",NA,0,NA,"b",4,"n","2","1",NA,NA,"","9961_1_1985-06-29_ei",1985,6
"annabessacook","9961","1",1985-07-02,"0:00:00","cw","3","williams,scott","miller,debrah","",NA,5,4,"b",5.2,"n","2","1",NA,NA,"","9961_1_1985-07-02_cw",1985,7
"annabessacook","9961","1",1985-07-18,"0:00:00","cw","3","miller,debrah","dennis,wendy","",NA,2,1,"b",4.4,"n","2","1",NA,NA,"","9961_1_1985-07-18_cw",1985,7
"annabessacook","9961","1",1985-07-21,"0:00:00","ei","3","gabey,rich","","",NA,5,6,"b",3.2,"n","2","1",NA,NA,"","9961_1_1985-07-21_ei",1985,7
"annabessacook","9961","1",1985-07-30,"0:00:00","cw","3","dennis,wendy","miller,debrah","",NA,5,8,"b",1.8,"n","2","1",NA,NA,"","9961_1_1985-07-30_cw",1985,7
"annabessacook","9961","1",1985-08-11,"0:00:00","ei","3","gabey,rich","","",NA,1,7,"c",1.1,"n","2","1",NA,NA,"","9961_1_1985-08-11_ei",1985,8
"annabessacook","9961","1",1985-08-13,"0:00:00","cw","3","williams,scott","miller,debrah","",NA,2,1,"b",0.9,"n","2","1",NA,NA,"","9961_1_1985-08-13_cw",1985,8
"annabessacook","9961","1",1985-08-24,"0:00:00","ei","3","gabey,rich","","",NA,10,6,"o",1.1,"n","2","1",NA,NA,"","9961_1_1985-08-24_ei",1985,8
"annabessacook","9961","1",1985-08-27,"0:00:00","cw","3","williams,scott","dennis,wendy","",NA,2,NA,"b",1.1,"n","2","1",NA,NA,"","9961_1_1985-08-27_cw",1985,8
"annabessacook","9961","1",1985-09-12,"0:00:00","cw","3","williams,scott","dennis,wendy","",NA,2,8,"b",2.2,"n","2","1",NA,NA,"","9961_1_1985-09-12_cw",1985,9
"annabessacook","9961","1",1985-10-02,"0:00:00","cw","3","williams,scott","miller,debrah","",NA,1,8,"o",1,"n","2","1",NA,NA,"","9961_1_1985-10-02_cw",1985,10
"annabessacook","9961","1",1986-04-28,"0:00:00","cw","3","miller,debrah","williams,scott","",NA,0,NA,"b",3.7,"n","2","1",NA,NA,"","9961_1_1986-04-28_cw",1986,4
"annabessacook","9961","1",1986-05-27,"0:00:00","cw","3","williams,scott","dennis,wendy","",NA,5,NA,"b",3.5,"n","2","1",NA,NA,"","9961_1_1986-05-27_cw",1986,5
"annabessacook","9961","1",1986-06-18,"0:00:00","cw","3","williams,scott","miller,debrah","",NA,5,7,"c",3.9,"n","2","1",NA,NA,"","9961_1_1986-06-18_cw",1986,6
"annabessacook","9961","1",1986-07-18,"0:00:00","cw","3","williams,scott","miller,debrah","",NA,NA,NA,"b",4.4,"n","2","1",NA,NA,"","9961_1_1986-07-18_cw",1986,7
"annabessacook","9961","1",1986-08-05,"0:00:00","cw","3","dennis,wendy","williams,scott","",NA,2,6,"b",2.8,"n","2","1",NA,NA,"","9961_1_1986-08-05_cw",1986,8
"annabessacook","9961","1",1986-08-28,"0:00:00","cw","3","miller,debrah","williams,scott","",NA,2,8,"c",1.6,"n","2","1",NA,NA,"","9961_1_1986-08-28_cw",1986,8
"annabessacook","9961","1",1986-09-10,"0:00:00","cw","3","williams,scott","dennis,wendy","",NA,7,4,"o",1.2,"n","2","1",NA,NA,"","9961_1_1986-09-10_cw",1986,9
"annabessacook","9961","1",1986-10-03,"0:00:00","cw","3","miller,debrah","williams,scott","",NA,2,1,"b",3.2,"n","2","1",NA,NA,"","9961_1_1986-10-03_cw",1986,10
"annabessacook","9961","1",1986-10-31,"0:00:00","cw","3","miller,debrah","williams,scott","",NA,0,NA,"b",3.5,"n","2","1",NA,NA,"","9961_1_1986-10-31_cw",1986,10
"annabessacook","9961","1",1987-04-27,"0:00:00","cw","3","williams,scott","miller,debrah","",NA,7,4,"b",4.2,"n","2","1",NA,NA,"","9961_1_1987-04-27_cw",1987,4
"annabessacook","9961","1",1987-05-13,"0:00:00","cw","3","dennis,wendy","williams,scott","",NA,3,4,"b",3.8,"n","2","1",NA,NA,"","9961_1_1987-05-13_cw",1987,5
"annabessacook","9961","1",1987-06-05,"0:00:00","cw","3","williams,scott","miller,debrah","",NA,0,NA,"o",4.1,"n","2","1",NA,NA,"","9961_1_1987-06-05_cw",1987,6
"annabessacook","9961","1",1987-06-26,"0:00:00","cw","3","miller,debrah","williams,scott","",NA,5,4,"o",4,"n","2","1",NA,NA,"","9961_1_1987-06-26_cw",1987,6
"annabessacook","9961","1",1987-07-01,"0:00:00","ei","3","hughes,thomas","","",NA,2,6,"b",3.6,"n","2","1",NA,NA,"","9961_1_1987-07-01_ei",1987,7
"annabessacook","9961","1",1987-07-16,"0:00:00","ei","3","hughes,thomas","","",NA,1,2,"c",3,"n","2","1",NA,NA,"","9961_1_1987-07-16_ei",1987,7
"annabessacook","9961","1",1987-07-17,"0:00:00","cw","3","williams,scott","miller,debrah","",NA,2,1,"b",3.5,"n","2","1",NA,NA,"","9961_1_1987-07-17_cw",1987,7
"annabessacook","9961","1",1987-07-24,"0:00:00","ei","3","hughes,thomas","","",NA,2,2,NA,2.3,"n","2","1",NA,NA,"","9961_1_1987-07-24_ei",1987,7
"annabessacook","9961","1",1987-08-02,"0:00:00","ei","3","hughes,thomas","","",NA,0,NA,NA,2.2,"n","2","1",NA,NA,"","9961_1_1987-08-02_ei",1987,8
"annabessacook","9961","1",1987-08-05,"0:00:00","cw","3","dennis,wendy","williams,scott","",NA,5,1,"b",1.7,"n","2","1",NA,NA,"","9961_1_1987-08-05_cw",1987,8
"annabessacook","9961","1",1987-08-09,"0:00:00","ei","3","hughes,thomas","","",NA,10,2,"c",1.2,"n","2","1",NA,NA,"","9961_1_1987-08-09_ei",1987,8
"annabessacook","9961","1",1987-08-16,"0:00:00","ei","3","hughes,thomas","","",NA,10,7,"b",0.6,"n","2","1",NA,NA,"","9961_1_1987-08-16_ei",1987,8
"annabessacook","9961","1",1987-08-25,"0:00:00","cw","3","dennis,wendy","miller,debrah","",NA,7,7,"b",1.2,"n","2","1",NA,NA,"","9961_1_1987-08-25_cw",1987,8
"annabessacook","9961","1",1987-08-29,"0:00:00","ei","3","hughes,thomas","","",NA,35,7,"c",0.8,"n","2","1",NA,NA,"","9961_1_1987-08-29_ei",1987,8
