"lake","midas","station","date","agency","depth","type","chla","r","db","sampID","year","month"
"annabessacook","9961","1",1993-05-11,"cw",5,"c",10.1,NA,"dep","9961_1_1993-05-11_cw",1993,5
"annabessacook","9961","1",1993-06-08,"cw",9,"c",17.2,NA,"dep","9961_1_1993-06-08_cw",1993,6
"annabessacook","9961","1",1993-07-13,"cw",4,"c",9.4,NA,"dep","9961_1_1993-07-13_cw",1993,7
"annabessacook","9961","1",1993-08-10,"cw",4,"c",40.9,NA,"dep","9961_1_1993-08-10_cw",1993,8
"annabessacook","9961","1",1993-08-10,"cw",6,"c",28,NA,"dep","9961_1_1993-08-10_cw",1993,8
"annabessacook","9961","1",1993-09-08,"cw",6,"c",23.1,NA,"dep","9961_1_1993-09-08_cw",1993,9
"annabessacook","9961","1",1993-10-06,"cw",10,"c",25.9,NA,"dep","9961_1_1993-10-06_cw",1993,10
"annabessacook","9961","1",1994-05-10,"cw",10,"c",5.3,NA,"dep","9961_1_1994-05-10_cw",1994,5
"annabessacook","9961","1",1994-06-14,"cw",7,"c",4.6,NA,"dep","9961_1_1994-06-14_cw",1994,6
"annabessacook","9961","1",1994-07-12,"cw",6,"c",5.7,NA,"dep","9961_1_1994-07-12_cw",1994,7
"annabessacook","9961","1",1994-08-02,"cw",5,"c",25.6,NA,"dep","9961_1_1994-08-02_cw",1994,8
"annabessacook","9961","1",1994-09-13,"cw",10,"c",14.1,NA,"dep","9961_1_1994-09-13_cw",1994,9
"annabessacook","9961","1",1994-10-11,"cw",10,"c",14.5,NA,"dep","9961_1_1994-10-11_cw",1994,10
"annabessacook","9961","1",1996-05-22,"cw",10,"c",5.7,NA,"dep","9961_1_1996-05-22_cw",1996,5
"annabessacook","9961","1",1996-06-24,"cw",6,"c",5.3,NA,"dep","9961_1_1996-06-24_cw",1996,6
"annabessacook","9961","1",1996-07-22,"cw",8,"c",9.1,NA,"dep","9961_1_1996-07-22_cw",1996,7
"annabessacook","9961","1",1996-08-27,"cw",5,"c",14.6,NA,"dep","9961_1_1996-08-27_cw",1996,8
"annabessacook","9961","1",1996-09-26,"cw",10,"c",12.1,NA,"dep","9961_1_1996-09-26_cw",1996,9
"annabessacook","9961","1",1997-05-21,"cw",10,"c",6.8,NA,"dep","9961_1_1997-05-21_cw",1997,5
"annabessacook","9961","1",1997-06-11,"cw",4,"c",3.2,NA,"dep","9961_1_1997-06-11_cw",1997,6
"annabessacook","9961","1",1997-07-07,"cw",6,"c",3.37,NA,"dep","9961_1_1997-07-07_cw",1997,7
"annabessacook","9961","1",1997-08-08,"cw",6,"c",9.24,NA,"dep","9961_1_1997-08-08_cw",1997,8
"annabessacook","9961","1",1997-09-04,"cw",7,"c",19.77,NA,"dep","9961_1_1997-09-04_cw",1997,9
"annabessacook","9961","1",1997-10-07,"cw",9,"c",63.3,NA,"dep","9961_1_1997-10-07_cw",1997,10
"annabessacook","9961","1",1998-05-20,"cw",5,"c",4.56,"1","dep","9961_1_1998-05-20_cw",1998,5
"annabessacook","9961","1",1998-06-22,"cw",10,"c",3.83,"1","dep","9961_1_1998-06-22_cw",1998,6
"annabessacook","9961","1",1998-07-22,"cw",4,"c",17.97,"1","dep","9961_1_1998-07-22_cw",1998,7
"annabessacook","9961","1",1998-08-21,"cw",6,"c",9.73,"1","dep","9961_1_1998-08-21_cw",1998,8
"annabessacook","9961","1",1998-09-11,"cw",8,"c",20.36,"1","dep","9961_1_1998-09-11_cw",1998,9
"annabessacook","9961","1",1998-10-26,"cw",10,"c",15.17,"1","dep","9961_1_1998-10-26_cw",1998,10
"annabessacook","9961","1",1999-05-25,"cw",8,"c",5.31,"1","dep","9961_1_1999-05-25_cw",1999,5
"annabessacook","9961","1",1999-06-15,"cw",6,"c",6.12,"1","dep","9961_1_1999-06-15_cw",1999,6
"annabessacook","9961","1",1999-07-13,"cw",7,"c",5.96,"1","dep","9961_1_1999-07-13_cw",1999,7
"annabessacook","9961","1",1999-08-16,"cw",7,"c",36.4,"1","dep","9961_1_1999-08-16_cw",1999,8
"annabessacook","9961","1",1999-09-20,"cw",10,"c",14.3,"1","dep","9961_1_1999-09-20_cw",1999,9
"annabessacook","9961","1",2000-05-31,"cw",10,"c",5.2,"1","dep","9961_1_2000-05-31_cw",2000,5
"annabessacook","9961","1",2000-06-27,"cw",10,"c",6,"1","dep","9961_1_2000-06-27_cw",2000,6
"annabessacook","9961","1",2000-07-19,"cw",7,"c",5.9,"1","dep","9961_1_2000-07-19_cw",2000,7
"annabessacook","9961","1",2000-08-22,"cw",7,"c",5.8,"1","dep","9961_1_2000-08-22_cw",2000,8
"annabessacook","9961","1",2000-09-25,"cw",10,"c",14.3,"1","dep","9961_1_2000-09-25_cw",2000,9
"annabessacook","9961","1",2000-10-24,"cw",10,"c",14.8,"1","dep","9961_1_2000-10-24_cw",2000,10
"annabessacook","9961","1",2001-05-02,"cw",10,"c",4.9,"1","dep","9961_1_2001-05-02_cw",2001,5
"annabessacook","9961","1",2001-05-16,"cw",8,"c",8.5,"1","dep","9961_1_2001-05-16_cw",2001,5
"annabessacook","9961","1",2001-06-13,"cw",4,"c",3.5,"1","dep","9961_1_2001-06-13_cw",2001,6
"annabessacook","9961","1",2001-06-25,"cw",6,"c",4.9,"1","dep","9961_1_2001-06-25_cw",2001,6
"annabessacook","9961","1",2001-07-13,"cw",7,"c",10.9,"1","dep","9961_1_2001-07-13_cw",2001,7
"annabessacook","9961","1",2001-07-25,"cw",7,"c",3.1,"1","dep","9961_1_2001-07-25_cw",2001,7
"annabessacook","9961","1",2001-08-07,"cw",6,"c",3.2,"1","dep","9961_1_2001-08-07_cw",2001,8
"annabessacook","9961","1",2001-08-21,"cw",6,"c",7.3,"1","dep","9961_1_2001-08-21_cw",2001,8
"annabessacook","9961","1",2001-09-05,"cw",8,"c",16.6,"1","dep","9961_1_2001-09-05_cw",2001,9
"annabessacook","9961","1",2001-09-19,"cw",8,"c",26.3,"1","dep","9961_1_2001-09-19_cw",2001,9
"annabessacook","9961","1",2001-10-01,"cw",9,"c",20.1,"1","dep","9961_1_2001-10-01_cw",2001,10
"annabessacook","9961","1",2001-10-16,"cw",10,"c",13.7,"1","dep","9961_1_2001-10-16_cw",2001,10
"annabessacook","9961","1",2002-05-24,"cw",10,"c",4,"1","dep","9961_1_2002-05-24_cw",2002,5
"annabessacook","9961","1",2002-06-24,"cw",5,"c",6,"1","dep","9961_1_2002-06-24_cw",2002,6
"annabessacook","9961","1",2002-07-23,"cw",6,"c",5.5,"1","dep","9961_1_2002-07-23_cw",2002,7
"annabessacook","9961","1",2002-08-27,"cw",7,"c",6.2,"1","dep","9961_1_2002-08-27_cw",2002,8
"annabessacook","9961","1",2002-09-18,"cw",10,"c",9.1,"1","dep","9961_1_2002-09-18_cw",2002,9
"annabessacook","9961","1",2002-10-25,"cw",10,"c",14.7,"1","dep","9961_1_2002-10-25_cw",2002,10
"annabessacook","9961","1",2003-06-24,"cw",9,"c",3.8,"1","dep","9961_1_2003-06-24_cw",2003,6
"annabessacook","9961","1",2003-07-22,"cw",7,"c",4.7,"1","dep","9961_1_2003-07-22_cw",2003,7
"annabessacook","9961","1",2003-08-22,"cw",6,"c",5.8,"1","dep","9961_1_2003-08-22_cw",2003,8
"annabessacook","9961","1",2003-09-15,"cw",8,"c",14.9,"1","dep","9961_1_2003-09-15_cw",2003,9
"annabessacook","9961","1",2003-11-07,"cw",10,"c",5,"1","dep","9961_1_2003-11-07_cw",2003,11
"annabessacook","9961","1",2004-05-25,"cw",8,"c",7.2,"1","dep","9961_1_2004-05-25_cw",2004,5
"annabessacook","9961","1",2004-06-23,"cw",6,"c",3.8,"1","dep","9961_1_2004-06-23_cw",2004,6
"annabessacook","9961","1",2004-07-23,"cw",7,"c",4.9,"1","dep","9961_1_2004-07-23_cw",2004,7
"annabessacook","9961","1",2004-08-17,"cw",7,"c",5,"1","dep","9961_1_2004-08-17_cw",2004,8
"annabessacook","9961","1",2004-09-23,"cw",9,"c",30.4,"1","dep","9961_1_2004-09-23_cw",2004,9
"annabessacook","9961","1",2004-10-26,"cw",10,"c",10.2,"1","dep","9961_1_2004-10-26_cw",2004,10
"annabessacook","9961","1",2005-05-19,"cw",10,"c",5,"1","dep","9961_1_2005-05-19_cw",2005,5
"annabessacook","9961","1",2005-06-27,"cw",5,"c",6.5,"1","dep","9961_1_2005-06-27_cw",2005,6
"annabessacook","9961","1",2005-07-20,"cw",4,"c",3.9,"1","dep","9961_1_2005-07-20_cw",2005,7
"annabessacook","9961","1",2005-08-17,"cw",6,"c",7.8,"1","dep","9961_1_2005-08-17_cw",2005,8
"annabessacook","9961","1",2005-09-22,"cw",7,"c",6.5,"1","dep","9961_1_2005-09-22_cw",2005,9
"annabessacook","9961","1",2005-10-21,"cw",10,"c",4.8,"1","dep","9961_1_2005-10-21_cw",2005,10
"annabessacook","9961","1",2006-05-05,"cw",10,"c",2,"1","dep","9961_1_2006-05-05_cw",2006,5
"annabessacook","9961","1",2006-06-08,"cw",8,"c",4.7,"1","dep","9961_1_2006-06-08_cw",2006,6
"annabessacook","9961","1",2006-07-07,"cw",7,"c",9.5,"1","dep","9961_1_2006-07-07_cw",2006,7
"annabessacook","9961","1",2006-08-04,"cw",5,"c",7.5,"1","dep","9961_1_2006-08-04_cw",2006,8
"annabessacook","9961","1",2006-09-11,"cw",8,"c",13,"1","dep","9961_1_2006-09-11_cw",2006,9
"annabessacook","9961","1",2006-10-16,"cw",10,"c",10,"1","dep","9961_1_2006-10-16_cw",2006,10
"annabessacook","9961","1",2007-05-10,"cw",10,"c",2.6,"1","dep","9961_1_2007-05-10_cw",2007,5
"annabessacook","9961","1",2007-06-05,"cw",5,"c",3,"1","dep","9961_1_2007-06-05_cw",2007,6
"annabessacook","9961","1",2007-07-02,"cw",6,"c",3.7,"1","dep","9961_1_2007-07-02_cw",2007,7
"annabessacook","9961","1",2007-08-02,"cw",4,"c",3.8,"1","dep","9961_1_2007-08-02_cw",2007,8
"annabessacook","9961","1",2007-09-05,"cw",7,"c",7.1,"1","dep","9961_1_2007-09-05_cw",2007,9
"annabessacook","9961","1",2007-10-05,"cw",9,"c",15,"1","dep","9961_1_2007-10-05_cw",2007,10
"annabessacook","9961","1",2008-03-12,"ei",9,"c",1.7,"1","dep","9961_1_2008-03-12_ei",2008,3
"annabessacook","9961","1",2008-03-12,"ei",9,"c",1.7,"2","dep","9961_1_2008-03-12_ei",2008,3
"annabessacook","9961","1",2008-05-14,"cw",8,"c",7,"1","dep","9961_1_2008-05-14_cw",2008,5
"annabessacook","9961","1",2008-06-10,"cw",4,"c",3.5,"1","dep","9961_1_2008-06-10_cw",2008,6
"annabessacook","9961","1",2008-07-07,"cw",6,"c",4.2,"1","dep","9961_1_2008-07-07_cw",2008,7
"annabessacook","9961","1",2008-08-05,"cw",7,"c",6.1,"1","dep","9961_1_2008-08-05_cw",2008,8
"annabessacook","9961","1",2008-08-20,"ei",5,"c",5.7,"1","dep","9961_1_2008-08-20_ei",2008,8
"annabessacook","9961","1",2008-08-20,"ei",9,"c",1.7,"1","dep","9961_1_2008-08-20_ei",2008,8
"annabessacook","9961","1",2008-08-20,"ei",9,"c",1.7,"2","dep","9961_1_2008-08-20_ei",2008,8
"annabessacook","9961","1",2008-09-05,"cw",7,"c",8.4,"1","dep","9961_1_2008-09-05_cw",2008,9
"annabessacook","9961","1",2008-10-03,"cw",10,"c",15,"1","dep","9961_1_2008-10-03_cw",2008,10
"annabessacook","9961","1",2009-05-18,"cw",7,"c",9,"1","dep","9961_1_2009-05-18_cw",2009,5
"annabessacook","9961","1",2009-06-08,"cw",6,"c",22,"1","dep","9961_1_2009-06-08_cw",2009,6
"annabessacook","9961","1",2009-07-09,"cw",8,"c",7,"1","dep","9961_1_2009-07-09_cw",2009,7
"annabessacook","9961","1",2009-08-12,"cw",5,"c",9.3,"1","dep","9961_1_2009-08-12_cw",2009,8
"annabessacook","9961","1",2009-09-10,"cw",6.5,"c",16,"1","dep","9961_1_2009-09-10_cw",2009,9
"annabessacook","9961","1",2009-10-14,"cw",10,"c",12,"1","dep","9961_1_2009-10-14_cw",2009,10
"annabessacook","9961","1",2010-05-17,"cw",10,"c",14,"1","dep","9961_1_2010-05-17_cw",2010,5
"annabessacook","9961","1",2010-06-02,"cw",5,"c",5.1,"1","dep","9961_1_2010-06-02_cw",2010,6
"annabessacook","9961","1",2010-07-07,"cw",6,"c",4,"1","dep","9961_1_2010-07-07_cw",2010,7
"annabessacook","9961","1",2010-08-04,"cw",6,"c",7.3,"1","dep","9961_1_2010-08-04_cw",2010,8
"annabessacook","9961","1",2010-09-09,"cw",6,"c",30,"2","dep","9961_1_2010-09-09_cw",2010,9
"annabessacook","9961","1",2010-09-09,"cw",6,"c",31,"1","dep","9961_1_2010-09-09_cw",2010,9
"annabessacook","9961","1",2010-10-05,"cw",10,"c",14,"1","dep","9961_1_2010-10-05_cw",2010,10
"annabessacook","9961","1",2011-05-23,"cw",10,"c",4.6,"1","dep","9961_1_2011-05-23_cw",2011,5
"annabessacook","9961","1",2011-06-08,"cw",5,"c",3.9,"1","dep","9961_1_2011-06-08_cw",2011,6
"annabessacook","9961","1",2011-07-05,"cw",5,"c",5.2,"1","dep","9961_1_2011-07-05_cw",2011,7
"annabessacook","9961","1",2011-08-05,"cw",5,"c",9.6,"1","dep","9961_1_2011-08-05_cw",2011,8
"annabessacook","9961","1",2011-09-09,"cw",6.5,"c",21,"1","dep","9961_1_2011-09-09_cw",2011,9
"annabessacook","9961","1",2012-05-23,"cw",6,"c",4.7,"1","dep","9961_1_2012-05-23_cw",2012,5
"annabessacook","9961","1",2012-06-15,"cw",6,"c",3.6,"1","dep","9961_1_2012-06-15_cw",2012,6
"annabessacook","9961","1",2012-07-12,"cw",4.5,"c",3.3,"1","dep","9961_1_2012-07-12_cw",2012,7
"annabessacook","9961","1",2012-08-21,"cw",5,"c",7.8,"1","dep","9961_1_2012-08-21_cw",2012,8
"annabessacook","9961","1",2012-09-17,"cw",7,"c",23,"1","dep","9961_1_2012-09-17_cw",2012,9
"annabessacook","9961","1",2012-10-24,"cw",9,"c",22,"1","dep","9961_1_2012-10-24_cw",2012,10
"annabessacook","9961","1",2013-05-23,"cw",9,"c",6.7,"1","dep","9961_1_2013-05-23_cw",2013,5
"annabessacook","9961","1",2013-06-14,"cw",7,"c",4.5,"1","dep","9961_1_2013-06-14_cw",2013,6
"annabessacook","9961","1",2013-07-02,"cw",5,"c",12,"1","dep","9961_1_2013-07-02_cw",2013,7
"annabessacook","9961","1",2013-08-05,"cw",4,"c",11,"1","dep","9961_1_2013-08-05_cw",2013,8
"annabessacook","9961","1",2013-08-20,"cw",5,"c",13,"1","dep","9961_1_2013-08-20_cw",2013,8
"annabessacook","9961","1",2013-09-04,"cw",5,"c",9.1,"1","dep","9961_1_2013-09-04_cw",2013,9
"annabessacook","9961","1",2013-09-20,"cw",7,"c",9.7,"1","dep","9961_1_2013-09-20_cw",2013,9
"annabessacook","9961","1",2013-10-10,"cw",8,"c",9.6,"1","dep","9961_1_2013-10-10_cw",2013,10
"annabessacook","9961","1",2014-05-22,"cw",8,"c",17,"1","dep","9961_1_2014-05-22_cw",2014,5
"annabessacook","9961","1",2014-06-25,"cw",6,"c",11,"1","dep","9961_1_2014-06-25_cw",2014,6
"annabessacook","9961","1",2014-07-24,"cw",5.5,"c",6.1,"1","dep","9961_1_2014-07-24_cw",2014,7
"annabessacook","9961","1",2014-08-06,"cw",5.5,"c",9.1,"1","dep","9961_1_2014-08-06_cw",2014,8
"annabessacook","9961","1",2014-09-05,"cw",5,"c",13,"1","dep","9961_1_2014-09-05_cw",2014,9
"annabessacook","9961","1",2014-10-06,"cw",8,"c",14,"1","dep","9961_1_2014-10-06_cw",2014,10
"annabessacook","9961","1",2015-05-21,"cw",7,"c",13,"1","dep","9961_1_2015-05-21_cw",2015,5
"annabessacook","9961","1",2015-06-15,"cw",6,"c",2.9,"1","dep","9961_1_2015-06-15_cw",2015,6
"annabessacook","9961","1",2015-07-06,"cw",6,"c",10,"1","dep","9961_1_2015-07-06_cw",2015,7
"annabessacook","9961","1",2015-07-16,"cw",6,"c",5.8,"1","dep","9961_1_2015-07-16_cw",2015,7
"annabessacook","9961","1",2015-08-11,"cw",5.5,"c",9.1,"1","dep","9961_1_2015-08-11_cw",2015,8
"annabessacook","9961","1",2015-09-09,"cw",5,"c",17,"1","dep","9961_1_2015-09-09_cw",2015,9
"annabessacook","9961","1",2015-10-08,"cw",10,"c",17,"1","dep","9961_1_2015-10-08_cw",2015,10
"annabessacook","9961","1",2016-05-04,"cw",10,"c",2.6,"1","dep","9961_1_2016-05-04_cw",2016,5
"annabessacook","9961","1",2016-06-01,"cw",5,"c",2.8,"1","dep","9961_1_2016-06-01_cw",2016,6
"annabessacook","9961","1",2016-06-16,"cw",8,"c",3.8,"1","dep","9961_1_2016-06-16_cw",2016,6
"annabessacook","9961","1",2016-07-06,"cw",8,"c",2.3,"1","dep","9961_1_2016-07-06_cw",2016,7
"annabessacook","9961","1",2016-08-03,"cw",5,"c",2.3,"1","dep","9961_1_2016-08-03_cw",2016,8
"annabessacook","9961","1",2016-08-17,"cw",4,"c",11,"1","dep","9961_1_2016-08-17_cw",2016,8
"annabessacook","9961","1",2016-08-31,"cw",7,"c",11,"1","dep","9961_1_2016-08-31_cw",2016,8
"annabessacook","9961","1",2016-09-29,"cw",8,"c",16,"1","dep","9961_1_2016-09-29_cw",2016,9
"annabessacook","9961","1",2016-10-19,"cw",9,"c",7.3,"1","dep","9961_1_2016-10-19_cw",2016,10
"annabessacook","9961","1",2017-05-12,"cw",9,"c",6.3,"1","dep","9961_1_2017-05-12_cw",2017,5
"annabessacook","9961","1",2017-06-08,"cw",8,"c",3.7,"1","dep","9961_1_2017-06-08_cw",2017,6
"annabessacook","9961","1",2017-07-06,"cw",6,"c",3.6,"1","dep","9961_1_2017-07-06_cw",2017,7
"annabessacook","9961","1",2017-07-19,"cw",6,"c",3.9,"1","dep","9961_1_2017-07-19_cw",2017,7
"annabessacook","9961","1",2017-07-31,"cw",5.5,"c",4,"1","dep","9961_1_2017-07-31_cw",2017,7
"annabessacook","9961","1",2017-08-15,"cw",6,"c",13,"1","dep","9961_1_2017-08-15_cw",2017,8
"annabessacook","9961","1",2017-08-30,"cw",6,"c",8.9,"1","dep","9961_1_2017-08-30_cw",2017,8
"annabessacook","9961","1",2017-09-27,"cw",7,"c",13,"1","dep","9961_1_2017-09-27_cw",2017,9
"annabessacook","9961","1",2017-11-01,"cw",9,"c",12,"1","dep","9961_1_2017-11-01_cw",2017,11
"annabessacook","9961","1",2018-05-21,"cw",8,"c",7,"1","dep","9961_1_2018-05-21_cw",2018,5
"annabessacook","9961","1",2018-06-08,"cw",7,"c",3,"1","dep","9961_1_2018-06-08_cw",2018,6
"annabessacook","9961","1",2018-06-20,"cw",6,"c",3,"1","dep","9961_1_2018-06-20_cw",2018,6
"annabessacook","9961","1",2018-07-02,"cw",7,"c",7,"1","dep","9961_1_2018-07-02_cw",2018,7
"annabessacook","9961","1",2018-07-18,"cw",6,"c",4,"1","dep","9961_1_2018-07-18_cw",2018,7
"annabessacook","9961","1",2018-08-01,"cw",6,"c",7,"1","dep","9961_1_2018-08-01_cw",2018,8
"annabessacook","9961","1",2018-08-14,"cw",5,"c",16,"1","dep","9961_1_2018-08-14_cw",2018,8
"annabessacook","9961","1",2018-08-29,"cw",6,"c",15,"1","dep","9961_1_2018-08-29_cw",2018,8
"annabessacook","9961","1",2018-09-12,"cw",7,"c",13,"1","dep","9961_1_2018-09-12_cw",2018,9
"annabessacook","9961","1",2018-09-25,"cw",8,"c",10,"1","dep","9961_1_2018-09-25_cw",2018,9
"annabessacook","9961","1",2018-10-09,"cw",9,"c",15,"1","dep","9961_1_2018-10-09_cw",2018,10
"annabessacook","9961","1",2018-10-25,"cw",9,"c",20,"1","dep","9961_1_2018-10-25_cw",2018,10
"annabessacook","9961","2",1976-04-21,"cw",NA,"c",3.3,NA,"dep","9961_2_1976-04-21_cw",1976,4
"annabessacook","9961","2",1976-05-17,"cw",NA,"c",4.3,NA,"dep","9961_2_1976-05-17_cw",1976,5
"annabessacook","9961","2",1976-07-08,"cw",NA,"c",35,NA,"dep","9961_2_1976-07-08_cw",1976,7
"annabessacook","9961","2",1976-07-26,"cw",NA,"c",15.3,NA,"dep","9961_2_1976-07-26_cw",1976,7
"annabessacook","9961","2",1976-08-05,"cw",NA,"c",7.3,NA,"dep","9961_2_1976-08-05_cw",1976,8
"annabessacook","9961","2",1976-08-19,"cw",NA,"c",7.9,NA,"dep","9961_2_1976-08-19_cw",1976,8
"annabessacook","9961","2",1976-09-03,"cw",NA,"c",17.5,NA,"dep","9961_2_1976-09-03_cw",1976,9
"annabessacook","9961","2",1976-09-17,"cw",NA,"c",31.8,NA,"dep","9961_2_1976-09-17_cw",1976,9
"annabessacook","9961","2",1976-10-01,"cw",NA,"c",29.4,NA,"dep","9961_2_1976-10-01_cw",1976,10
"annabessacook","9961","2",1977-07-11,"ei",NA,"c",16.4,NA,"dep","9961_2_1977-07-11_ei",1977,7
"annabessacook","9961","2",1977-08-02,"ei",1,"c",65.4,NA,"dep","9961_2_1977-08-02_ei",1977,8
"annabessacook","9961","2",1977-09-30,"cw",5,"c",33.6,NA,"dep","9961_2_1977-09-30_cw",1977,9
"annabessacook","9961","2",1977-10-10,"cw",5,"c",16.6,NA,"dep","9961_2_1977-10-10_cw",1977,10
"annabessacook","9961","2",1977-12-02,"ei",5,"c",4.9,NA,"dep","9961_2_1977-12-02_ei",1977,12
"annabessacook","9961","2",1978-01-23,"cw",3,"g",2.8,NA,"dep","9961_2_1978-01-23_cw",1978,1
"annabessacook","9961","2",1978-01-23,"cw",5,"g",2.5,NA,"dep","9961_2_1978-01-23_cw",1978,1
"annabessacook","9961","2",1978-02-09,"cw",3,"g",3.5,NA,"dep","9961_2_1978-02-09_cw",1978,2
"annabessacook","9961","2",1978-02-09,"cw",5,"g",2.4,NA,"dep","9961_2_1978-02-09_cw",1978,2
"annabessacook","9961","2",1978-03-20,"cw",3,"g",4.4,NA,"dep","9961_2_1978-03-20_cw",1978,3
"annabessacook","9961","2",1978-07-14,"cw",5,"c",23.4,NA,"dep","9961_2_1978-07-14_cw",1978,7
"annabessacook","9961","2",1978-09-14,"cw",5,"c",14.2,NA,"dep","9961_2_1978-09-14_cw",1978,9
"annabessacook","9961","2",1978-10-24,"cw",5,"c",13.4,NA,"dep","9961_2_1978-10-24_cw",1978,10
"annabessacook","9961","2",1978-11-07,"cw",5,"c",8.7,NA,"dep","9961_2_1978-11-07_cw",1978,11
"annabessacook","9961","2",1978-12-22,"cw",5,"c",4.7,NA,"dep","9961_2_1978-12-22_cw",1978,12
"annabessacook","9961","2",1979-01-24,"cw",5,"c",2.5,NA,"dep","9961_2_1979-01-24_cw",1979,1
"annabessacook","9961","2",1979-02-28,"cw",5,"c",2.1,NA,"dep","9961_2_1979-02-28_cw",1979,2
"annabessacook","9961","2",1979-03-16,"cw",5,"c",4,NA,"dep","9961_2_1979-03-16_cw",1979,3
"annabessacook","9961","2",1979-04-20,"cw",5,"c",7.2,NA,"dep","9961_2_1979-04-20_cw",1979,4
"annabessacook","9961","2",1979-05-02,"cw",10,"c",8,NA,"dep","9961_2_1979-05-02_cw",1979,5
"annabessacook","9961","2",1979-05-15,"cw",5,"c",5.1,NA,"dep","9961_2_1979-05-15_cw",1979,5
"annabessacook","9961","2",1979-05-31,"cw",6,"c",6.2,NA,"dep","9961_2_1979-05-31_cw",1979,5
"annabessacook","9961","2",1979-06-12,"cw",5,"c",4.8,NA,"dep","9961_2_1979-06-12_cw",1979,6
"annabessacook","9961","2",1979-06-20,"cw",6,"c",4.4,NA,"dep","9961_2_1979-06-20_cw",1979,6
"annabessacook","9961","2",1979-06-27,"cw",5,"c",4.6,NA,"dep","9961_2_1979-06-27_cw",1979,6
"annabessacook","9961","2",1979-07-03,"cw",6,"c",4.9,NA,"dep","9961_2_1979-07-03_cw",1979,7
"annabessacook","9961","2",1979-07-12,"cw",6,"c",4.3,NA,"dep","9961_2_1979-07-12_cw",1979,7
"annabessacook","9961","2",1979-07-17,"cw",6,"c",7.2,NA,"dep","9961_2_1979-07-17_cw",1979,7
"annabessacook","9961","2",1979-07-25,"cw",0,"g",13.2,NA,"dep","9961_2_1979-07-25_cw",1979,7
"annabessacook","9961","2",1979-07-25,"cw",1,"g",13.2,NA,"dep","9961_2_1979-07-25_cw",1979,7
"annabessacook","9961","2",1979-07-25,"cw",2,"g",11.3,NA,"dep","9961_2_1979-07-25_cw",1979,7
"annabessacook","9961","2",1979-07-25,"cw",3,"g",12.5,NA,"dep","9961_2_1979-07-25_cw",1979,7
"annabessacook","9961","2",1979-07-25,"cw",4,"g",9.3,NA,"dep","9961_2_1979-07-25_cw",1979,7
"annabessacook","9961","2",1979-07-25,"cw",5,"g",7.7,NA,"dep","9961_2_1979-07-25_cw",1979,7
"annabessacook","9961","2",1979-08-02,"cw",5,"c",11.5,NA,"dep","9961_2_1979-08-02_cw",1979,8
"annabessacook","9961","2",1979-08-09,"cw",5,"c",13.9,NA,"dep","9961_2_1979-08-09_cw",1979,8
"annabessacook","9961","2",1979-08-14,"cw",6,"c",15.3,NA,"dep","9961_2_1979-08-14_cw",1979,8
"annabessacook","9961","2",1979-08-21,"cw",6,"c",14.7,NA,"dep","9961_2_1979-08-21_cw",1979,8
"annabessacook","9961","2",1979-08-30,"cw",6,"c",15.8,NA,"dep","9961_2_1979-08-30_cw",1979,8
"annabessacook","9961","2",1979-09-05,"cw",6,"c",4.3,NA,"dep","9961_2_1979-09-05_cw",1979,9
"annabessacook","9961","2",1979-09-12,"cw",6,"c",10.8,NA,"dep","9961_2_1979-09-12_cw",1979,9
"annabessacook","9961","2",1979-09-20,"cw",6,"c",6.7,NA,"dep","9961_2_1979-09-20_cw",1979,9
"annabessacook","9961","2",1979-10-03,"cw",6,"c",7.3,NA,"dep","9961_2_1979-10-03_cw",1979,10
"annabessacook","9961","2",1979-10-16,"cw",6,"c",6.8,NA,"dep","9961_2_1979-10-16_cw",1979,10
"annabessacook","9961","2",1979-10-30,"cw",6,"c",7.8,NA,"dep","9961_2_1979-10-30_cw",1979,10
"annabessacook","9961","2",1979-10-30,"cw",6,"c",8.1,NA,"dep","9961_2_1979-10-30_cw",1979,10
"annabessacook","9961","2",1979-11-15,"cw",6,"c",7.5,NA,"dep","9961_2_1979-11-15_cw",1979,11
"annabessacook","9961","2",1980-02-20,"cw",5,"c",5.4,NA,"dep","9961_2_1980-02-20_cw",1980,2
"annabessacook","9961","2",1980-02-20,"cw",5,"c",5.8,NA,"dep","9961_2_1980-02-20_cw",1980,2
"annabessacook","9961","2",1980-05-05,"cw",6,"c",3.3,NA,"dep","9961_2_1980-05-05_cw",1980,5
"annabessacook","9961","2",1980-06-06,"cw",6,"c",5.1,NA,"dep","9961_2_1980-06-06_cw",1980,6
"annabessacook","9961","2",1980-06-19,"cw",6,"c",3.7,NA,"dep","9961_2_1980-06-19_cw",1980,6
"annabessacook","9961","2",1980-06-25,"cw",6,"c",3.3,NA,"dep","9961_2_1980-06-25_cw",1980,6
"annabessacook","9961","2",1980-07-23,"cw",6,"c",15.2,NA,"dep","9961_2_1980-07-23_cw",1980,7
"annabessacook","9961","2",1980-07-29,"cw",6,"c",14.9,NA,"dep","9961_2_1980-07-29_cw",1980,7
"annabessacook","9961","2",1980-08-07,"cw",5,"c",14.2,NA,"dep","9961_2_1980-08-07_cw",1980,8
"annabessacook","9961","2",1980-08-22,"cw",6,"c",22.1,NA,"dep","9961_2_1980-08-22_cw",1980,8
