"midas","lake","station","date","agency","depth","tp.ppm","type","r","year","month","sampleid"
"5254","pleasant",3,2021-09-16,"cw",3.5,0.02,"c",2,2021,9,"5254_3_2021-09-16_cw"
"5254","pleasant",1,2021-09-16,"cw",7,0.024,"g",1,2021,9,"5254_1_2021-09-16_cw"
"5254","pleasant",1,2021-10-08,"cw",6,0.022,"c",1,2021,10,"5254_1_2021-10-08_cw"
"5254","pleasant",3,2021-10-08,"cw",3,0.022,"c",2,2021,10,"5254_3_2021-10-08_cw"
"5254","pleasant",1,2021-10-08,"cw",7,0.02,"g",1,2021,10,"5254_1_2021-10-08_cw"
"5254","pleasant",1,2021-10-08,"cw",8.2,0.062,"g",1,2021,10,"5254_1_2021-10-08_cw"
"5254","pleasant",3,2021-10-08,"cw",3,0.02,"c",1,2021,10,"5254_3_2021-10-08_cw"
"5254","pleasant",1,2021-10-08,"cw",6,0.019,"g",1,2021,10,"5254_1_2021-10-08_cw"
"5300","shed",1,2021-09-07,"cw",2.5,0.01,"c",1,2021,9,"5300_1_2021-09-07_cw"
"5300","shed",1,2021-09-07,"cw",2.5,0.011,"c",2,2021,9,"5300_1_2021-09-07_cw"
"5307","torsey",1,2021-05-26,"cw",8,0.013,"c",1,2021,5,"5307_1_2021-05-26_cw"
"5307","torsey",1,2021-06-29,"cw",6,0.012,"c",1,2021,6,"5307_1_2021-06-29_cw"
"5307","torsey",1,2021-07-30,"cw",6,0.007,"c",1,2021,7,"5307_1_2021-07-30_cw"
"5307","torsey",1,2021-08-23,"cw",11.2,0.11,"g",1,2021,8,"5307_1_2021-08-23_cw"
"5307","torsey",1,2021-08-23,"cw",6,0.007,"c",1,2021,8,"5307_1_2021-08-23_cw"
"5307","torsey",1,2021-09-23,"cw",7,0.008,"c",1,2021,9,"5307_1_2021-09-23_cw"
"5307","torsey",1,2021-10-21,"cw",9,0.009,"c",2,2021,10,"5307_1_2021-10-21_cw"
"5307","torsey",1,2021-10-21,"cw",9,0.01,"c",1,2021,10,"5307_1_2021-10-21_cw"
"3832","wilson",1,2021-05-25,"cw",9,0.009,"c",1,2021,5,"3832_1_2021-05-25_cw"
"3832","wilson",1,2021-05-25,"cw",9,0.009,"c",2,2021,5,"3832_1_2021-05-25_cw"
"3832","wilson",1,2021-05-25,"cw",12,0.015,"g",1,2021,5,"3832_1_2021-05-25_cw"
"3832","wilson",1,2021-06-10,"cw",6,0.01,"c",1,2021,6,"3832_1_2021-06-10_cw"
"3832","wilson",1,2021-06-10,"cw",6,0.007,"c",2,2021,6,"3832_1_2021-06-10_cw"
"3832","wilson",1,2021-06-10,"cw",11.4,0.012,"g",1,2021,6,"3832_1_2021-06-10_cw"
"3832","wilson",1,2021-06-21,"cw",6,0.009,"c",1,2021,6,"3832_1_2021-06-21_cw"
"3832","wilson",1,2021-06-21,"cw",8,0.016,"g",1,2021,6,"3832_1_2021-06-21_cw"
"3832","wilson",1,2021-06-21,"cw",12,0.017,"g",1,2021,6,"3832_1_2021-06-21_cw"
"3832","wilson",1,2021-07-07,"cw",6,0.009,"c",1,2021,7,"3832_1_2021-07-07_cw"
"3832","wilson",1,2021-07-07,"cw",7,0.008,"g",1,2021,7,"3832_1_2021-07-07_cw"
"3832","wilson",1,2021-07-07,"cw",9,0.009,"g",1,2021,7,"3832_1_2021-07-07_cw"
"3832","wilson",1,2021-07-07,"cw",11.9,0.027,"g",1,2021,7,"3832_1_2021-07-07_cw"
"3832","wilson",1,2021-07-22,"cw",11.9,0.064,"g",1,2021,7,"3832_1_2021-07-22_cw"
"3832","wilson",1,2021-07-22,"cw",9,0.014,"g",1,2021,7,"3832_1_2021-07-22_cw"
"3832","wilson",1,2021-07-22,"cw",6,0.008,"c",1,2021,7,"3832_1_2021-07-22_cw"
"3832","wilson",1,2021-07-22,"cw",7,0.009,"g",1,2021,7,"3832_1_2021-07-22_cw"
"3832","wilson",1,2021-08-04,"cw",1,0.009,"g",1,2021,8,"3832_1_2021-08-04_cw"
"3832","wilson",1,2021-08-04,"cw",3,0.009,"g",1,2021,8,"3832_1_2021-08-04_cw"
"3832","wilson",1,2021-08-04,"cw",3,0.008,"g",2,2021,8,"3832_1_2021-08-04_cw"
"3832","wilson",1,2021-08-04,"cw",5,0.012,"g",1,2021,8,"3832_1_2021-08-04_cw"
"3832","wilson",1,2021-08-04,"cw",7,0.011,"g",1,2021,8,"3832_1_2021-08-04_cw"
"3832","wilson",1,2021-08-04,"cw",9,0.015,"g",1,2021,8,"3832_1_2021-08-04_cw"
"3832","wilson",1,2021-08-04,"cw",11.9,0.1,"g",1,2021,8,"3832_1_2021-08-04_cw"
"3832","wilson",1,2021-08-18,"cw",11.8,0.14,"g",1,2021,8,"3832_1_2021-08-18_cw"
"3832","wilson",1,2021-08-18,"cw",3,0.01,"g",1,2021,8,"3832_1_2021-08-18_cw"
"3832","wilson",1,2021-08-18,"cw",9,0.021,"g",1,2021,8,"3832_1_2021-08-18_cw"
"3832","wilson",1,2021-08-18,"cw",5,0.01,"g",1,2021,8,"3832_1_2021-08-18_cw"
"3832","wilson",1,2021-08-18,"cw",1,0.007,"g",1,2021,8,"3832_1_2021-08-18_cw"
"3832","wilson",1,2021-08-18,"cw",7,0.016,"g",1,2021,8,"3832_1_2021-08-18_cw"
"3832","wilson",1,2021-08-18,"cw",9,0.021,"g",1,2021,8,"3832_1_2021-08-18_cw"
"3832","wilson",1,2021-09-01,"cw",1,0.008,"g",1,2021,9,"3832_1_2021-09-01_cw"
"3832","wilson",1,2021-09-01,"cw",3,0.009,"g",1,2021,9,"3832_1_2021-09-01_cw"
"3832","wilson",1,2021-09-01,"cw",5,0.015,"g",1,2021,9,"3832_1_2021-09-01_cw"
"3832","wilson",1,2021-09-01,"cw",7,0.01,"g",1,2021,9,"3832_1_2021-09-01_cw"
"3832","wilson",1,2021-09-01,"cw",9,0.021,"g",1,2021,9,"3832_1_2021-09-01_cw"
"3832","wilson",1,2021-09-01,"cw",11.8,0.21,"g",1,2021,9,"3832_1_2021-09-01_cw"
"3832","wilson",1,2021-09-17,"cw",7,0.01,"g",1,2021,9,"3832_1_2021-09-17_cw"
"3832","wilson",1,2021-09-17,"cw",11.8,0.27,"g",1,2021,9,"3832_1_2021-09-17_cw"
"3832","wilson",1,2021-09-17,"cw",9,0.026,"g",1,2021,9,"3832_1_2021-09-17_cw"
"3832","wilson",1,2021-09-17,"cw",5,0.01,"g",1,2021,9,"3832_1_2021-09-17_cw"
"3832","wilson",1,2021-09-17,"cw",3,0.011,"g",1,2021,9,"3832_1_2021-09-17_cw"
"3832","wilson",1,2021-09-17,"cw",1,0.012,"g",1,2021,9,"3832_1_2021-09-17_cw"
"3832","wilson",1,2021-09-17,"cw",10.5,0.16,"g",1,2021,9,"3832_1_2021-09-17_cw"
"3832","wilson",1,2021-10-18,"cw",9,0.013,"c",1,2021,10,"3832_1_2021-10-18_cw"
"3832","wilson",1,2021-10-18,"cw",9,0.013,"c",2,2021,10,"3832_1_2021-10-18_cw"
"3832","wilson",1,2021-10-18,"cw",10,0.026,"g",1,2021,10,"3832_1_2021-10-18_cw"
"3832","wilson",1,2021-10-18,"cw",11.9,0.37,"g",1,2021,10,"3832_1_2021-10-18_cw"
"98","narrows upper",1,1998-07-24,"cw",5,0.011,"c",1,1998,7,"98_1_1998-07-24_cw"
"98","narrows upper",1,2000-05-22,"cw",5,0.01,"c",1,2000,5,"98_1_2000-05-22_cw"
"98","narrows upper",1,2000-06-23,"cw",6,0.01,"c",1,2000,6,"98_1_2000-06-23_cw"
"98","narrows upper",1,2000-07-26,"cw",6,0.014,"c",1,2000,7,"98_1_2000-07-26_cw"
"98","narrows upper",1,2000-08-29,"cw",7,0.008,"c",1,2000,8,"98_1_2000-08-29_cw"
"98","narrows upper",1,2000-09-25,"cw",6,0.007,"c",1,2000,9,"98_1_2000-09-25_cw"
"98","narrows upper",1,2000-10-23,"cw",10,0.008,"c",1,2000,10,"98_1_2000-10-23_cw"
"98","narrows upper",1,2001-09-11,"cw",7,0.008,"c",1,2001,9,"98_1_2001-09-11_cw"
"98","narrows upper",1,2001-09-11,"cw",11,0.009,"g",1,2001,9,"98_1_2001-09-11_cw"
"98","narrows upper",1,2001-09-11,"cw",17,0.034,"g",3,2001,9,"98_1_2001-09-11_cw"
"98","narrows upper",1,2002-04-24,"cw",11,0.009,"g",1,2002,4,"98_1_2002-04-24_cw"
"98","narrows upper",1,2002-04-24,"cw",7,0.01,"g",1,2002,4,"98_1_2002-04-24_cw"
"98","narrows upper",1,2002-04-24,"cw",9,0.01,"g",1,2002,4,"98_1_2002-04-24_cw"
"98","narrows upper",1,2002-04-24,"cw",15,0.01,"g",1,2002,4,"98_1_2002-04-24_cw"
"98","narrows upper",1,2002-04-24,"cw",18,0.01,"g",1,2002,4,"98_1_2002-04-24_cw"
"98","narrows upper",1,2002-04-24,"cw",3,0.012,"g",1,2002,4,"98_1_2002-04-24_cw"
"98","narrows upper",1,2002-04-24,"cw",5,0.012,"g",1,2002,4,"98_1_2002-04-24_cw"
"98","narrows upper",1,2002-04-24,"cw",5,0.013,"c",1,2002,4,"98_1_2002-04-24_cw"
"98","narrows upper",1,2002-04-24,"cw",5,0.015,"g",2,2002,4,"98_1_2002-04-24_cw"
"98","narrows upper",1,2002-04-24,"cw",1,0.016,"g",1,2002,4,"98_1_2002-04-24_cw"
"98","narrows upper",1,2002-05-17,"cw",5,0.007,"g",1,2002,5,"98_1_2002-05-17_cw"
"98","narrows upper",1,2002-05-17,"cw",3,0.008,"g",1,2002,5,"98_1_2002-05-17_cw"
"98","narrows upper",1,2002-05-17,"cw",7,0.009,"g",2,2002,5,"98_1_2002-05-17_cw"
"98","narrows upper",1,2002-05-17,"cw",10,0.009,"c",1,2002,5,"98_1_2002-05-17_cw"
"98","narrows upper",1,2002-05-17,"cw",18,0.009,"g",1,2002,5,"98_1_2002-05-17_cw"
"98","narrows upper",1,2002-05-17,"cw",1,0.01,"g",1,2002,5,"98_1_2002-05-17_cw"
"98","narrows upper",1,2002-05-17,"cw",7,0.011,"g",1,2002,5,"98_1_2002-05-17_cw"
"98","narrows upper",1,2002-05-17,"cw",9,0.011,"g",1,2002,5,"98_1_2002-05-17_cw"
"98","narrows upper",1,2002-05-17,"cw",11,0.011,"g",1,2002,5,"98_1_2002-05-17_cw"
"98","narrows upper",1,2002-05-17,"cw",15,0.011,"g",1,2002,5,"98_1_2002-05-17_cw"
"98","narrows upper",1,2002-06-14,"cw",1,0.008,"g",1,2002,6,"98_1_2002-06-14_cw"
"98","narrows upper",1,2002-06-14,"cw",3,0.008,"g",1,2002,6,"98_1_2002-06-14_cw"
"98","narrows upper",1,2002-06-14,"cw",18,0.008,"g",1,2002,6,"98_1_2002-06-14_cw"
"98","narrows upper",1,2002-06-14,"cw",11,0.009,"g",1,2002,6,"98_1_2002-06-14_cw"
"98","narrows upper",1,2002-06-14,"cw",7,0.01,"g",1,2002,6,"98_1_2002-06-14_cw"
"98","narrows upper",1,2002-06-14,"cw",9,0.01,"g",1,2002,6,"98_1_2002-06-14_cw"
"98","narrows upper",1,2002-06-14,"cw",15,0.01,"g",1,2002,6,"98_1_2002-06-14_cw"
"98","narrows upper",1,2002-06-14,"cw",11,0.011,"g",2,2002,6,"98_1_2002-06-14_cw"
"98","narrows upper",1,2002-06-14,"cw",5,0.012,"g",1,2002,6,"98_1_2002-06-14_cw"
"98","narrows upper",1,2002-06-14,"cw",7,0.018,"c",1,2002,6,"98_1_2002-06-14_cw"
"98","narrows upper",1,2002-07-02,"cw",1,0.006,"g",1,2002,7,"98_1_2002-07-02_cw"
"98","narrows upper",1,2002-07-02,"cw",3,0.008,"c",1,2002,7,"98_1_2002-07-02_cw"
"98","narrows upper",1,2002-07-02,"cw",3,0.008,"g",1,2002,7,"98_1_2002-07-02_cw"
"98","narrows upper",1,2002-07-02,"cw",5,0.008,"g",1,2002,7,"98_1_2002-07-02_cw"
"98","narrows upper",1,2002-07-02,"cw",9,0.008,"g",2,2002,7,"98_1_2002-07-02_cw"
"98","narrows upper",1,2002-07-02,"cw",11,0.008,"g",1,2002,7,"98_1_2002-07-02_cw"
"98","narrows upper",1,2002-07-02,"cw",15,0.009,"g",1,2002,7,"98_1_2002-07-02_cw"
"98","narrows upper",1,2002-07-02,"cw",9,0.01,"g",1,2002,7,"98_1_2002-07-02_cw"
"98","narrows upper",1,2002-07-02,"cw",18,0.012,"g",1,2002,7,"98_1_2002-07-02_cw"
"98","narrows upper",1,2002-07-02,"cw",7,0.015,"g",1,2002,7,"98_1_2002-07-02_cw"
"98","narrows upper",1,2002-07-18,"cw",3,0.005,"g",1,2002,7,"98_1_2002-07-18_cw"
"98","narrows upper",1,2002-07-18,"cw",1,0.006,"g",1,2002,7,"98_1_2002-07-18_cw"
"98","narrows upper",1,2002-07-18,"cw",4,0.006,"c",1,2002,7,"98_1_2002-07-18_cw"
"98","narrows upper",1,2002-07-18,"cw",11,0.009,"g",1,2002,7,"98_1_2002-07-18_cw"
"98","narrows upper",1,2002-07-18,"cw",15,0.009,"g",1,2002,7,"98_1_2002-07-18_cw"
"98","narrows upper",1,2002-07-18,"cw",9,0.01,"g",1,2002,7,"98_1_2002-07-18_cw"
"98","narrows upper",1,2002-07-18,"cw",9,0.01,"g",2,2002,7,"98_1_2002-07-18_cw"
"98","narrows upper",1,2002-07-18,"cw",5,0.011,"g",1,2002,7,"98_1_2002-07-18_cw"
"98","narrows upper",1,2002-07-18,"cw",7,0.012,"g",1,2002,7,"98_1_2002-07-18_cw"
"98","narrows upper",1,2002-07-18,"cw",18,0.018,"g",1,2002,7,"98_1_2002-07-18_cw"
"98","narrows upper",1,2002-08-07,"cw",1,0.007,"g",1,2002,8,"98_1_2002-08-07_cw"
"98","narrows upper",1,2002-08-07,"cw",5,0.007,"g",1,2002,8,"98_1_2002-08-07_cw"
"98","narrows upper",1,2002-08-07,"cw",6,0.008,"c",1,2002,8,"98_1_2002-08-07_cw"
"98","narrows upper",1,2002-08-07,"cw",3,0.009,"g",1,2002,8,"98_1_2002-08-07_cw"
"98","narrows upper",1,2002-08-07,"cw",5,0.009,"g",2,2002,8,"98_1_2002-08-07_cw"
"98","narrows upper",1,2002-08-07,"cw",9,0.012,"g",1,2002,8,"98_1_2002-08-07_cw"
"98","narrows upper",1,2002-08-07,"cw",7,0.015,"g",1,2002,8,"98_1_2002-08-07_cw"
"98","narrows upper",1,2002-08-07,"cw",17,0.019,"g",1,2002,8,"98_1_2002-08-07_cw"
"98","narrows upper",1,2002-08-07,"cw",15,0.02,"g",1,2002,8,"98_1_2002-08-07_cw"
"98","narrows upper",1,2002-08-23,"cw",1,0.005,"g",1,2002,8,"98_1_2002-08-23_cw"
"98","narrows upper",1,2002-08-23,"cw",3,0.005,"g",1,2002,8,"98_1_2002-08-23_cw"
"98","narrows upper",1,2002-08-23,"cw",5,0.006,"c",1,2002,8,"98_1_2002-08-23_cw"
"98","narrows upper",1,2002-08-23,"cw",5,0.008,"g",1,2002,8,"98_1_2002-08-23_cw"
"98","narrows upper",1,2002-08-23,"cw",9,0.01,"g",1,2002,8,"98_1_2002-08-23_cw"
"98","narrows upper",1,2002-08-23,"cw",11,0.011,"g",1,2002,8,"98_1_2002-08-23_cw"
"98","narrows upper",1,2002-08-23,"cw",7,0.012,"g",2,2002,8,"98_1_2002-08-23_cw"
"98","narrows upper",1,2002-08-23,"cw",7,0.014,"g",1,2002,8,"98_1_2002-08-23_cw"
"98","narrows upper",1,2002-08-23,"cw",15,0.017,"g",1,2002,8,"98_1_2002-08-23_cw"
"98","narrows upper",1,2002-08-23,"cw",18,0.068,"g",1,2002,8,"98_1_2002-08-23_cw"
"98","narrows upper",1,2002-09-06,"cw",1,0.007,"g",1,2002,9,"98_1_2002-09-06_cw"
"98","narrows upper",1,2002-09-06,"cw",3,0.007,"g",1,2002,9,"98_1_2002-09-06_cw"
"98","narrows upper",1,2002-09-06,"cw",5,0.007,"g",1,2002,9,"98_1_2002-09-06_cw"
"98","narrows upper",1,2002-09-06,"cw",7,0.007,"c",1,2002,9,"98_1_2002-09-06_cw"
"98","narrows upper",1,2002-09-06,"cw",9,0.009,"g",1,2002,9,"98_1_2002-09-06_cw"
"98","narrows upper",1,2002-09-06,"cw",11,0.009,"g",1,2002,9,"98_1_2002-09-06_cw"
"98","narrows upper",1,2002-09-06,"cw",7,0.01,"g",1,2002,9,"98_1_2002-09-06_cw"
"98","narrows upper",1,2002-09-06,"cw",11,0.01,"g",2,2002,9,"98_1_2002-09-06_cw"
"98","narrows upper",1,2002-09-06,"cw",15,0.013,"g",1,2002,9,"98_1_2002-09-06_cw"
"98","narrows upper",1,2002-09-06,"cw",18,0.04,"g",1,2002,9,"98_1_2002-09-06_cw"
"98","narrows upper",1,2002-10-04,"cw",1,0.007,"g",1,2002,10,"98_1_2002-10-04_cw"
"98","narrows upper",1,2002-10-04,"cw",7,0.007,"g",1,2002,10,"98_1_2002-10-04_cw"
"98","narrows upper",1,2002-10-04,"cw",5,0.008,"g",1,2002,10,"98_1_2002-10-04_cw"
"98","narrows upper",1,2002-10-04,"cw",7,0.008,"c",1,2002,10,"98_1_2002-10-04_cw"
"98","narrows upper",1,2002-10-04,"cw",11,0.01,"g",1,2002,10,"98_1_2002-10-04_cw"
"98","narrows upper",1,2002-10-04,"cw",3,0.011,"g",1,2002,10,"98_1_2002-10-04_cw"
"98","narrows upper",1,2002-10-04,"cw",9,0.012,"g",1,2002,10,"98_1_2002-10-04_cw"
"98","narrows upper",1,2002-10-04,"cw",9,0.014,"g",2,2002,10,"98_1_2002-10-04_cw"
"98","narrows upper",1,2002-10-04,"cw",15,0.019,"g",1,2002,10,"98_1_2002-10-04_cw"
"98","narrows upper",1,2002-10-04,"cw",18,0.022,"g",1,2002,10,"98_1_2002-10-04_cw"
"98","narrows upper",1,2002-10-21,"cw",1,0.008,"g",1,2002,10,"98_1_2002-10-21_cw"
"98","narrows upper",1,2002-10-21,"cw",5,0.008,"g",1,2002,10,"98_1_2002-10-21_cw"
"98","narrows upper",1,2002-10-21,"cw",5,0.008,"g",2,2002,10,"98_1_2002-10-21_cw"
"98","narrows upper",1,2002-10-21,"cw",7,0.008,"g",1,2002,10,"98_1_2002-10-21_cw"
"98","narrows upper",1,2002-10-21,"cw",3,0.009,"g",1,2002,10,"98_1_2002-10-21_cw"
"98","narrows upper",1,2002-10-21,"cw",9,0.009,"g",1,2002,10,"98_1_2002-10-21_cw"
"98","narrows upper",1,2002-10-21,"cw",10,0.009,"c",1,2002,10,"98_1_2002-10-21_cw"
"98","narrows upper",1,2002-10-21,"cw",11,0.017,"g",1,2002,10,"98_1_2002-10-21_cw"
"98","narrows upper",1,2002-10-21,"cw",15,0.018,"g",1,2002,10,"98_1_2002-10-21_cw"
"98","narrows upper",1,2002-10-21,"cw",18,0.061,"g",1,2002,10,"98_1_2002-10-21_cw"
"98","narrows upper",1,2002-11-12,"cw",7,0.01,"g",2,2002,11,"98_1_2002-11-12_cw"
"98","narrows upper",1,2002-11-12,"cw",5,0.011,"g",1,2002,11,"98_1_2002-11-12_cw"
"98","narrows upper",1,2002-11-12,"cw",7,0.011,"g",1,2002,11,"98_1_2002-11-12_cw"
"98","narrows upper",1,2002-11-12,"cw",9,0.011,"g",1,2002,11,"98_1_2002-11-12_cw"
"98","narrows upper",1,2002-11-12,"cw",10,0.011,"c",1,2002,11,"98_1_2002-11-12_cw"
"98","narrows upper",1,2002-11-12,"cw",17,0.011,"g",1,2002,11,"98_1_2002-11-12_cw"
"98","narrows upper",1,2002-11-12,"cw",3,0.012,"g",1,2002,11,"98_1_2002-11-12_cw"
"98","narrows upper",1,2002-11-12,"cw",11,0.012,"g",1,2002,11,"98_1_2002-11-12_cw"
"98","narrows upper",1,2002-11-12,"cw",15,0.012,"g",1,2002,11,"98_1_2002-11-12_cw"
"98","narrows upper",1,2002-11-12,"cw",1,0.017,"g",1,2002,11,"98_1_2002-11-12_cw"
"98","narrows upper",1,2003-06-23,"cw",1,0.009,"g",1,2003,6,"98_1_2003-06-23_cw"
"98","narrows upper",1,2003-06-23,"cw",3,0.009,"g",1,2003,6,"98_1_2003-06-23_cw"
"98","narrows upper",1,2003-06-23,"cw",7,0.011,"g",1,2003,6,"98_1_2003-06-23_cw"
"98","narrows upper",1,2003-06-23,"cw",9,0.011,"g",1,2003,6,"98_1_2003-06-23_cw"
"98","narrows upper",1,2003-06-23,"cw",11,0.015,"g",1,2003,6,"98_1_2003-06-23_cw"
"98","narrows upper",1,2003-06-23,"cw",15,0.015,"g",1,2003,6,"98_1_2003-06-23_cw"
"98","narrows upper",1,2003-06-23,"cw",5,0.017,"g",1,2003,6,"98_1_2003-06-23_cw"
"98","narrows upper",1,2003-06-23,"cw",18,0.021,"g",1,2003,6,"98_1_2003-06-23_cw"
"98","narrows upper",1,2003-07-28,"cw",3,0.011,"g",1,2003,7,"98_1_2003-07-28_cw"
"98","narrows upper",1,2003-07-28,"cw",9,0.012,"g",1,2003,7,"98_1_2003-07-28_cw"
"98","narrows upper",1,2003-07-28,"cw",11,0.012,"g",1,2003,7,"98_1_2003-07-28_cw"
"98","narrows upper",1,2003-07-28,"cw",15,0.014,"g",1,2003,7,"98_1_2003-07-28_cw"
"98","narrows upper",1,2003-07-28,"cw",5,0.016,"g",1,2003,7,"98_1_2003-07-28_cw"
"98","narrows upper",1,2003-07-28,"cw",1,0.017,"g",1,2003,7,"98_1_2003-07-28_cw"
"98","narrows upper",1,2003-07-28,"cw",7,0.022,"g",1,2003,7,"98_1_2003-07-28_cw"
"98","narrows upper",1,2003-07-28,"cw",17,0.024,"g",1,2003,7,"98_1_2003-07-28_cw"
"98","narrows upper",1,2003-08-27,"cw",3,0.005,"g",1,2003,8,"98_1_2003-08-27_cw"
"98","narrows upper",1,2003-08-27,"cw",5,0.006,"g",1,2003,8,"98_1_2003-08-27_cw"
"98","narrows upper",1,2003-08-27,"cw",1,0.007,"g",1,2003,8,"98_1_2003-08-27_cw"
"98","narrows upper",1,2003-08-27,"cw",11,0.011,"g",1,2003,8,"98_1_2003-08-27_cw"
"98","narrows upper",1,2003-08-27,"cw",9,0.013,"g",1,2003,8,"98_1_2003-08-27_cw"
"98","narrows upper",1,2003-08-27,"cw",7,0.017,"g",1,2003,8,"98_1_2003-08-27_cw"
"98","narrows upper",1,2003-08-27,"cw",13,0.018,"g",1,2003,8,"98_1_2003-08-27_cw"
"98","narrows upper",1,2003-08-27,"cw",16,0.038,"g",1,2003,8,"98_1_2003-08-27_cw"
"98","narrows upper",1,2003-09-29,"cw",9,0.014,"g",1,2003,9,"98_1_2003-09-29_cw"
"98","narrows upper",1,2003-09-29,"cw",5,0.015,"g",1,2003,9,"98_1_2003-09-29_cw"
"98","narrows upper",1,2003-09-29,"cw",7,0.016,"g",1,2003,9,"98_1_2003-09-29_cw"
"98","narrows upper",1,2003-09-29,"cw",11,0.016,"g",1,2003,9,"98_1_2003-09-29_cw"
"98","narrows upper",1,2003-09-29,"cw",3,0.024,"g",1,2003,9,"98_1_2003-09-29_cw"
"98","narrows upper",1,2003-09-29,"cw",1,0.039,"g",1,2003,9,"98_1_2003-09-29_cw"
"98","narrows upper",1,2003-09-29,"cw",15,0.043,"g",1,2003,9,"98_1_2003-09-29_cw"
"98","narrows upper",1,2003-09-29,"cw",18,0.13,"g",1,2003,9,"98_1_2003-09-29_cw"
"98","narrows upper",1,2003-10-24,"cw",9,0.008,"g",1,2003,10,"98_1_2003-10-24_cw"
"98","narrows upper",1,2003-10-24,"cw",7,0.009,"g",1,2003,10,"98_1_2003-10-24_cw"
"98","narrows upper",1,2003-10-24,"cw",5,0.01,"g",1,2003,10,"98_1_2003-10-24_cw"
"98","narrows upper",1,2003-10-24,"cw",11,0.016,"g",1,2003,10,"98_1_2003-10-24_cw"
"98","narrows upper",1,2003-10-24,"cw",1,0.024,"g",1,2003,10,"98_1_2003-10-24_cw"
"98","narrows upper",1,2003-10-24,"cw",13,0.028,"g",1,2003,10,"98_1_2003-10-24_cw"
"98","narrows upper",1,2003-10-24,"cw",3,0.047,"g",1,2003,10,"98_1_2003-10-24_cw"
"98","narrows upper",1,2006-06-07,"cw",1,0.008,"g",1,2006,6,"98_1_2006-06-07_cw"
"98","narrows upper",1,2006-06-07,"cw",7,0.009,"g",1,2006,6,"98_1_2006-06-07_cw"
"98","narrows upper",1,2006-06-07,"cw",9,0.01,"g",1,2006,6,"98_1_2006-06-07_cw"
"98","narrows upper",1,2006-06-07,"cw",11,0.01,"g",1,2006,6,"98_1_2006-06-07_cw"
"98","narrows upper",1,2006-06-07,"cw",17,0.011,"g",1,2006,6,"98_1_2006-06-07_cw"
"98","narrows upper",1,2006-06-07,"cw",3,0.012,"g",1,2006,6,"98_1_2006-06-07_cw"
"98","narrows upper",1,2006-06-07,"cw",14,0.012,"g",1,2006,6,"98_1_2006-06-07_cw"
"98","narrows upper",1,2006-06-07,"cw",5,0.013,"g",1,2006,6,"98_1_2006-06-07_cw"
"98","narrows upper",1,2006-07-06,"cw",7,0.008,"g",1,2006,7,"98_1_2006-07-06_cw"
"98","narrows upper",1,2006-07-06,"cw",9,0.008,"g",1,2006,7,"98_1_2006-07-06_cw"
"98","narrows upper",1,2006-07-06,"cw",11,0.009,"g",1,2006,7,"98_1_2006-07-06_cw"
"98","narrows upper",1,2006-07-06,"cw",1,0.01,"g",1,2006,7,"98_1_2006-07-06_cw"
"98","narrows upper",1,2006-07-06,"cw",14,0.01,"g",1,2006,7,"98_1_2006-07-06_cw"
"98","narrows upper",1,2006-07-06,"cw",5,0.011,"g",2,2006,7,"98_1_2006-07-06_cw"
"98","narrows upper",1,2006-07-06,"cw",5,0.013,"g",1,2006,7,"98_1_2006-07-06_cw"
"98","narrows upper",1,2006-07-06,"cw",3,0.016,"g",1,2006,7,"98_1_2006-07-06_cw"
"98","narrows upper",1,2006-07-06,"cw",17,0.022,"g",1,2006,7,"98_1_2006-07-06_cw"
"98","narrows upper",1,2006-08-03,"cw",7,0.008,"g",1,2006,8,"98_1_2006-08-03_cw"
"98","narrows upper",1,2006-08-03,"cw",9,0.008,"g",1,2006,8,"98_1_2006-08-03_cw"
"98","narrows upper",1,2006-08-03,"cw",11,0.01,"g",1,2006,8,"98_1_2006-08-03_cw"
"98","narrows upper",1,2006-08-03,"cw",1,0.012,"g",1,2006,8,"98_1_2006-08-03_cw"
"98","narrows upper",1,2006-08-03,"cw",3,0.015,"g",1,2006,8,"98_1_2006-08-03_cw"
"98","narrows upper",1,2006-08-03,"cw",14,0.017,"g",1,2006,8,"98_1_2006-08-03_cw"
"98","narrows upper",1,2006-08-03,"cw",17,0.023,"g",1,2006,8,"98_1_2006-08-03_cw"
"98","narrows upper",1,2006-08-03,"cw",5,0.028,"g",1,2006,8,"98_1_2006-08-03_cw"
"98","narrows upper",1,2006-09-05,"cw",1,0.008,"g",1,2006,9,"98_1_2006-09-05_cw"
"98","narrows upper",1,2006-09-05,"cw",3,0.009,"g",1,2006,9,"98_1_2006-09-05_cw"
"98","narrows upper",1,2006-09-05,"cw",7,0.009,"g",1,2006,9,"98_1_2006-09-05_cw"
"98","narrows upper",1,2006-09-05,"cw",9,0.011,"g",1,2006,9,"98_1_2006-09-05_cw"
"98","narrows upper",1,2006-09-05,"cw",11,0.011,"g",1,2006,9,"98_1_2006-09-05_cw"
"98","narrows upper",1,2006-09-05,"cw",5,0.012,"g",1,2006,9,"98_1_2006-09-05_cw"
"98","narrows upper",1,2006-09-05,"cw",14,0.02,"g",1,2006,9,"98_1_2006-09-05_cw"
"98","narrows upper",1,2006-09-05,"cw",17,0.065,"g",1,2006,9,"98_1_2006-09-05_cw"
